rowkey,trade_time,id,is_risk,login_time
77784,2015-01-13 17:25:57,52893,0,
83993,2015-01-14 18:50:16,52893,0,
87623,2015-01-15 11:41:06,52893,0,
97816,2015-01-16 22:42:40,52893,0,
97838,2015-01-16 22:45:20,52893,0,
98810,2015-01-17 07:40:43,52893,0,
103527,2015-01-17 19:53:32,52893,0,
104917,2015-01-17 23:01:01,52893,0,
108791,2015-01-18 15:39:02,52893,0,
117727,2015-01-19 23:26:14,52893,0,
122787,2015-01-20 21:51:13,52893,0,
122810,2015-01-20 21:56:06,52893,0,
122875,2015-01-20 22:05:32,52893,0,
124093,2015-01-21 08:42:59,52893,0,
127720,2015-01-21 22:04:37,52893,0,
132073,2015-01-22 21:30:23,52893,0,
139836,2015-01-24 20:15:21,52893,0,
143749,2015-01-25 23:13:30,52893,0,
149716,2015-01-28 19:24:36,52893,0,
149719,2015-01-28 19:25:33,52893,0,
149738,2015-01-28 19:35:24,52893,0,
150996,2015-01-29 11:16:16,52893,0,
154903,2015-01-30 20:19:55,52893,0,
154908,2015-01-30 20:20:51,52893,0,
154916,2015-01-30 20:23:35,52893,0,
159986,2015-02-01 15:22:39,52893,0,
161922,2015-02-02 07:59:11,52893,0,
177818,2015-02-05 16:12:26,52893,0,
179572,2015-02-05 22:58:20,52893,0,
184136,2015-02-06 20:11:50,52893,0,
200421,2015-02-09 20:08:04,52893,0,
200479,2015-02-09 20:20:00,52893,0,
200481,2015-02-09 20:21:20,52893,0,
200504,2015-02-09 20:24:24,52893,0,
201120,2015-02-09 22:07:38,52893,0,
215207,2015-02-12 15:51:07,52893,0,
215387,2015-02-12 16:24:02,52893,0,
222214,2015-02-13 18:21:08,52893,0,
230136,2015-02-15 06:30:19,52893,0,
231400,2015-02-15 11:15:46,52893,0,
234271,2015-02-15 20:00:32,52893,0,
235714,2015-02-16 05:58:10,52893,0,
240264,2015-02-16 21:23:25,52893,0,
240288,2015-02-16 21:28:31,52893,0,
240496,2015-02-16 22:03:24,52893,0,
240509,2015-02-16 22:05:03,52893,0,
241418,2015-02-17 06:31:06,52893,0,
247093,2015-02-18 05:15:36,52893,0,
247536,2015-02-18 09:29:32,52893,0,
248951,2015-02-18 13:36:16,52893,0,
252409,2015-02-19 06:39:55,52893,0,
256320,2015-02-19 20:40:56,52893,0,
297275,2015-02-27 08:23:17,52893,0,
334278,2015-03-05 14:51:47,52893,0,
335728,2015-03-05 20:17:41,52893,0,
358998,2015-03-09 22:08:22,52893,0,
359047,2015-03-09 22:19:05,52893,0,
76751,2015-01-13 14:51:16,52934,0,
178290,2015-02-05 18:03:57,52947,0,
69609,2015-01-12 12:52:25,52951,0,
791211,2015-06-08 21:06:09,52994,0,
21261,2015-01-04 17:04:15,53190,0,
43,2015-01-01 00:03:52,53265,0,
19051,2015-01-04 11:09:22,53265,0,
42559,2015-01-08 09:08:38,53265,0,
135857,2015-01-23 19:28:34,53265,0,
155869,2015-01-31 08:56:24,53265,0,
156292,2015-01-31 11:23:06,53265,0,
731196,2015-05-31 08:04:48,53300,0,
842028,2015-06-15 10:28:39,53300,0,
849257,2015-06-16 10:09:33,53300,0,
119685,2015-01-20 11:39:58,53338,0,
274858,2015-02-22 21:14:58,53369,0,
797541,2015-06-09 16:06:20,53408,0,
797906,2015-06-09 16:38:55,53408,0,
928593,2015-06-26 12:12:06,53408,0,
82614,2015-01-14 14:23:58,53414,0,
83580,2015-01-14 17:20:20,53502,0,
23017,2015-01-04 22:22:00,53548,0,
24766,2015-01-05 09:53:09,53548,0,
22375,2015-01-04 20:37:58,53558,0,
67128,2015-01-11 23:39:17,53558,0,
369230,2015-03-11 23:15:08,53558,0,
381551,2015-03-14 11:24:15,53558,0,
1788,2015-01-01 11:21:38,53562,0,
40724,2015-01-07 21:03:37,53562,0,
8051,2015-01-02 13:53:49,53663,0,
197303,2015-02-09 10:35:34,53663,0,
279439,2015-02-23 16:15:10,53663,0,
801348,2015-06-09 23:23:44,53708,0,
802539,2015-06-10 07:58:41,53708,0,
28085,2015-01-05 17:19:41,53726,0,
80685,2015-01-14 08:52:38,53726,0,
315,2015-01-01 00:56:59,53933,0,
354,2015-01-01 01:08:10,53933,0,
380,2015-01-01 01:17:51,53933,0,
24106,2015-01-05 07:53:48,54026,0,
24109,2015-01-05 07:55:45,54026,0,
24113,2015-01-05 07:56:29,54026,0,
44007,2015-01-08 13:25:54,54026,0,
93991,2015-01-16 12:42:02,54026,0,
127714,2015-01-21 22:03:17,54026,0,
138119,2015-01-24 11:21:50,54085,0,
64635,2015-01-11 17:08:52,54106,0,
64660,2015-01-11 17:12:55,54106,0,
64671,2015-01-11 17:15:15,54106,0,
65598,2015-01-11 20:02:39,54106,0,
86297,2015-01-15 06:10:06,54106,0,
281462,2015-02-23 22:23:20,54106,0,
783407,2015-06-07 16:44:46,54106,0,
60904,2015-01-11 09:09:16,54137,0,
276352,2015-02-23 08:04:33,54149,0,
11252,2015-01-02 23:43:46,54154,0,
14256,2015-01-03 14:43:42,54154,0,
411998,2015-03-20 15:01:30,54154,0,
43052,2015-01-08 10:37:20,54187,0,
71222,2015-01-12 17:25:05,54187,0,
256164,2015-02-19 20:12:29,54217,0,
420301,2015-03-22 07:13:17,54227,0,
421493,2015-03-22 11:18:56,54227,0,
423341,2015-03-22 16:47:35,54227,0,
40422,2015-01-07 20:15:55,54238,0,
4884,2015-01-01 21:39:04,54364,0,
14690,2015-01-03 15:47:03,54364,0,
60704,2015-01-11 08:36:44,54364,0,
116471,2015-01-19 20:03:49,54371,0,
703319,2015-05-24 22:12:47,54420,0,
66398,2015-01-11 21:53:41,54479,0,
10269,2015-01-02 21:00:43,54529,0,
10305,2015-01-02 21:05:37,54529,0,
10320,2015-01-02 21:08:24,54529,0,
10615,2015-01-02 21:51:59,54529,0,
10639,2015-01-02 21:54:14,54529,0,
10664,2015-01-02 21:56:35,54529,0,
10672,2015-01-02 21:57:40,54529,0,
11155,2015-01-02 23:24:50,54529,0,
11163,2015-01-02 23:25:46,54529,0,
11223,2015-01-02 23:38:37,54529,0,
11232,2015-01-02 23:39:58,54529,0,
11238,2015-01-02 23:41:02,54529,0,
11247,2015-01-02 23:43:13,54529,0,
11413,2015-01-03 00:46:46,54529,0,
11417,2015-01-03 00:47:55,54529,0,
12912,2015-01-03 11:09:26,54529,0,
13148,2015-01-03 11:46:02,54529,0,
13158,2015-01-03 11:47:25,54529,0,
16470,2015-01-03 21:22:41,54529,0,
16477,2015-01-03 21:23:33,54529,0,
16484,2015-01-03 21:24:27,54529,0,
16494,2015-01-03 21:25:44,54529,0,
16500,2015-01-03 21:26:52,54529,0,
16640,2015-01-03 21:54:13,54529,0,
16650,2015-01-03 21:55:22,54529,0,
17001,2015-01-03 22:48:24,54529,0,
17009,2015-01-03 22:49:33,54529,0,
17263,2015-01-03 23:49:51,54529,0,
17279,2015-01-03 23:55:58,54529,0,
17285,2015-01-03 23:57:04,54529,0,
17581,2015-01-04 03:38:14,54529,0,
17582,2015-01-04 03:39:06,54529,0,
17583,2015-01-04 03:40:02,54529,0,
17584,2015-01-04 03:40:44,54529,0,
17837,2015-01-04 08:10:13,54529,0,
19028,2015-01-04 11:07:05,54529,0,
19037,2015-01-04 11:08:02,54529,0,
19072,2015-01-04 11:12:04,54529,0,
19253,2015-01-04 11:37:40,54529,0,
19262,2015-01-04 11:38:47,54529,0,
19266,2015-01-04 11:39:28,54529,0,
22594,2015-01-04 21:13:48,54529,0,
22606,2015-01-04 21:15:38,54529,0,
22613,2015-01-04 21:17:24,54529,0,
22625,2015-01-04 21:19:11,54529,0,
22646,2015-01-04 21:23:22,54529,0,
22664,2015-01-04 21:26:03,54529,0,
22757,2015-01-04 21:44:15,54529,0,
22908,2015-01-04 22:08:52,54529,0,
22913,2015-01-04 22:09:27,54529,0,
22919,2015-01-04 22:10:13,54529,0,
22927,2015-01-04 22:10:59,54529,0,
23336,2015-01-04 23:18:30,54529,0,
23343,2015-01-04 23:19:49,54529,0,
23346,2015-01-04 23:20:34,54529,0,
23369,2015-01-04 23:22:49,54529,0,
23450,2015-01-04 23:45:13,54529,0,
23705,2015-01-05 00:41:08,54529,0,
23710,2015-01-05 00:42:33,54529,0,
23781,2015-01-05 01:20:26,54529,0,
23785,2015-01-05 01:23:03,54529,0,
23803,2015-01-05 01:28:11,54529,0,
23806,2015-01-05 01:28:55,54529,0,
23829,2015-01-05 01:51:33,54529,0,
23832,2015-01-05 01:52:30,54529,0,
24144,2015-01-05 08:06:38,54529,0,
24150,2015-01-05 08:07:58,54529,0,
24153,2015-01-05 08:08:43,54529,0,
25499,2015-01-05 11:08:34,54529,0,
25506,2015-01-05 11:09:18,54529,0,
25554,2015-01-05 11:13:15,54529,0,
25568,2015-01-05 11:14:31,54529,0,
25575,2015-01-05 11:15:35,54529,0,
25591,2015-01-05 11:17:17,54529,0,
25608,2015-01-05 11:19:01,54529,0,
25818,2015-01-05 11:43:40,54529,0,
25850,2015-01-05 11:47:28,54529,0,
29136,2015-01-05 20:55:07,54529,0,
29147,2015-01-05 20:56:43,54529,0,
29148,2015-01-05 20:57:27,54529,0,
29160,2015-01-05 20:58:40,54529,0,
29167,2015-01-05 20:59:26,54529,0,
29191,2015-01-05 21:02:07,54529,0,
29195,2015-01-05 21:02:40,54529,0,
29200,2015-01-05 21:03:27,54529,0,
29499,2015-01-05 21:55:24,54529,0,
29513,2015-01-05 21:56:55,54529,0,
29518,2015-01-05 21:57:29,54529,0,
29525,2015-01-05 21:58:08,54529,0,
29533,2015-01-05 21:59:03,54529,0,
29536,2015-01-05 21:59:52,54529,0,
30071,2015-01-05 23:33:55,54529,0,
30074,2015-01-05 23:34:49,54529,0,
30078,2015-01-05 23:35:40,54529,0,
30085,2015-01-05 23:36:24,54529,0,
30095,2015-01-05 23:38:41,54529,0,
30098,2015-01-05 23:39:22,54529,0,
30105,2015-01-05 23:40:07,54529,0,
30113,2015-01-05 23:41:25,54529,0,
30128,2015-01-05 23:46:20,54529,0,
30144,2015-01-05 23:50:25,54529,0,
30246,2015-01-06 00:18:49,54529,0,
30264,2015-01-06 00:26:11,54529,0,
30266,2015-01-06 00:26:30,54529,0,
30287,2015-01-06 00:31:32,54529,0,
30294,2015-01-06 00:33:33,54529,0,
30297,2015-01-06 00:34:38,54529,0,
30462,2015-01-06 02:18:50,54529,0,
30466,2015-01-06 02:20:33,54529,0,
30468,2015-01-06 02:21:27,54529,0,
30471,2015-01-06 02:23:03,54529,0,
30475,2015-01-06 02:23:45,54529,0,
30478,2015-01-06 02:24:43,54529,0,
30480,2015-01-06 02:25:46,54529,0,
30744,2015-01-06 08:05:47,54529,0,
30746,2015-01-06 08:06:45,54529,0,
30748,2015-01-06 08:07:18,54529,0,
30752,2015-01-06 08:07:49,54529,0,
30759,2015-01-06 08:10:33,54529,0,
30766,2015-01-06 08:11:50,54529,0,
31816,2015-01-06 11:06:19,54529,0,
31825,2015-01-06 11:07:05,54529,0,
31833,2015-01-06 11:08:03,54529,0,
35170,2015-01-06 20:57:12,54529,0,
35174,2015-01-06 20:57:46,54529,0,
35179,2015-01-06 20:58:32,54529,0,
35344,2015-01-06 21:25:38,54529,0,
35349,2015-01-06 21:26:44,54529,0,
35354,2015-01-06 21:27:36,54529,0,
36217,2015-01-07 00:06:04,54529,0,
36230,2015-01-07 00:07:51,54529,0,
36234,2015-01-07 00:08:30,54529,0,
36263,2015-01-07 00:11:22,54529,0,
36265,2015-01-07 00:11:56,54529,0,
36283,2015-01-07 00:15:13,54529,0,
36290,2015-01-07 00:15:51,54529,0,
36292,2015-01-07 00:16:24,54529,0,
36294,2015-01-07 00:17:07,54529,0,
36298,2015-01-07 00:18:21,54529,0,
36315,2015-01-07 00:25:48,54529,0,
36436,2015-01-07 01:08:57,54529,0,
36437,2015-01-07 01:09:49,54529,0,
36439,2015-01-07 01:10:36,54529,0,
36608,2015-01-07 04:54:10,54529,0,
36609,2015-01-07 04:55:03,54529,0,
36796,2015-01-07 08:04:40,54529,0,
36800,2015-01-07 08:05:58,54529,0,
36803,2015-01-07 08:06:31,54529,0,
36808,2015-01-07 08:07:12,54529,0,
37710,2015-01-07 11:08:19,54529,0,
37730,2015-01-07 11:09:38,54529,0,
37731,2015-01-07 11:10:16,54529,0,
37734,2015-01-07 11:10:52,54529,0,
37904,2015-01-07 11:35:35,54529,0,
37910,2015-01-07 11:36:29,54529,0,
37922,2015-01-07 11:37:00,54529,0,
37931,2015-01-07 11:38:01,54529,0,
37934,2015-01-07 11:38:44,54529,0,
37943,2015-01-07 11:40:34,54529,0,
40677,2015-01-07 20:56:58,54529,0,
40684,2015-01-07 20:58:05,54529,0,
40687,2015-01-07 20:58:52,54529,0,
40696,2015-01-07 20:59:26,54529,0,
40714,2015-01-07 21:02:25,54529,0,
40721,2015-01-07 21:03:05,54529,0,
40729,2015-01-07 21:04:23,54529,0,
42207,2015-01-08 04:37:49,54529,0,
84720,2015-01-14 21:04:48,54529,0,
84724,2015-01-14 21:05:24,54529,0,
84726,2015-01-14 21:06:01,54529,0,
84787,2015-01-14 21:15:02,54529,0,
85204,2015-01-14 22:14:11,54529,0,
86036,2015-01-15 00:42:55,54529,0,
86479,2015-01-15 08:11:20,54529,0,
86487,2015-01-15 08:12:13,54529,0,
86490,2015-01-15 08:12:58,54529,0,
86493,2015-01-15 08:13:40,54529,0,
87402,2015-01-15 11:04:55,54529,0,
90274,2015-01-15 20:26:33,54529,0,
90279,2015-01-15 20:27:11,54529,0,
90303,2015-01-15 20:32:00,54529,0,
90313,2015-01-15 20:34:15,54529,0,
90321,2015-01-15 20:35:16,54529,0,
92069,2015-01-16 05:44:23,54529,0,
92073,2015-01-16 05:45:34,54529,0,
92074,2015-01-16 05:46:14,54529,0,
93421,2015-01-16 11:18:28,54529,0,
96792,2015-01-16 20:23:56,54529,0,
96797,2015-01-16 20:25:13,54529,0,
96814,2015-01-16 20:27:41,54529,0,
96829,2015-01-16 20:29:32,54529,0,
96989,2015-01-16 20:52:16,54529,0,
98615,2015-01-17 04:31:48,54529,0,
98616,2015-01-17 04:33:01,54529,0,
100142,2015-01-17 11:06:30,54529,0,
100147,2015-01-17 11:07:04,54529,0,
100156,2015-01-17 11:07:48,54529,0,
100343,2015-01-17 11:30:19,54529,0,
100359,2015-01-17 11:31:43,54529,0,
100367,2015-01-17 11:32:59,54529,0,
100378,2015-01-17 11:34:25,54529,0,
103948,2015-01-17 20:57:33,54529,0,
103973,2015-01-17 21:01:42,54529,0,
103997,2015-01-17 21:04:43,54529,0,
104002,2015-01-17 21:05:32,54529,0,
104019,2015-01-17 21:07:09,54529,0,
104434,2015-01-17 22:00:24,54529,0,
104441,2015-01-17 22:01:05,54529,0,
104448,2015-01-17 22:01:40,54529,0,
104910,2015-01-17 23:00:13,54529,0,
105658,2015-01-18 05:13:52,54529,0,
105659,2015-01-18 05:14:34,54529,0,
105660,2015-01-18 05:15:31,54529,0,
105661,2015-01-18 05:16:13,54529,0,
105907,2015-01-18 08:12:47,54529,0,
107132,2015-01-18 11:12:11,54529,0,
107353,2015-01-18 11:43:36,54529,0,
107358,2015-01-18 11:44:25,54529,0,
107781,2015-01-18 12:59:39,54529,0,
107783,2015-01-18 13:00:01,54529,0,
110551,2015-01-18 20:53:16,54529,0,
110555,2015-01-18 20:53:57,54529,0,
111668,2015-01-18 23:36:46,54529,0,
111674,2015-01-18 23:37:38,54529,0,
111682,2015-01-18 23:38:21,54529,0,
111692,2015-01-18 23:40:05,54529,0,
112103,2015-01-19 03:40:06,54529,0,
112332,2015-01-19 08:08:20,54529,0,
113762,2015-01-19 11:55:13,54529,0,
116584,2015-01-19 20:22:58,54529,0,
116586,2015-01-19 20:23:34,54529,0,
116596,2015-01-19 20:24:18,54529,0,
117936,2015-01-20 00:10:43,54529,0,
117943,2015-01-20 00:11:56,54529,0,
117948,2015-01-20 00:12:48,54529,0,
118455,2015-01-20 08:08:41,54529,0,
118456,2015-01-20 08:09:21,54529,0,
118458,2015-01-20 08:09:55,54529,0,
118461,2015-01-20 08:10:33,54529,0,
118467,2015-01-20 08:12:32,54529,0,
118469,2015-01-20 08:13:12,54529,0,
118473,2015-01-20 08:13:46,54529,0,
118475,2015-01-20 08:14:26,54529,0,
118478,2015-01-20 08:15:14,54529,0,
119484,2015-01-20 11:08:41,54529,0,
119672,2015-01-20 11:38:09,54529,0,
119674,2015-01-20 11:38:36,54529,0,
119679,2015-01-20 11:39:22,54529,0,
119686,2015-01-20 11:40:05,54529,0,
119691,2015-01-20 11:40:37,54529,0,
119700,2015-01-20 11:41:37,54529,0,
119704,2015-01-20 11:42:08,54529,0,
119706,2015-01-20 11:42:52,54529,0,
123578,2015-01-21 00:24:10,54529,0,
123608,2015-01-21 00:34:15,54529,0,
123612,2015-01-21 00:35:16,54529,0,
123614,2015-01-21 00:35:54,54529,0,
123617,2015-01-21 00:36:31,54529,0,
123624,2015-01-21 00:38:28,54529,0,
123626,2015-01-21 00:39:13,54529,0,
123999,2015-01-21 08:15:58,54529,0,
124006,2015-01-21 08:18:59,54529,0,
124011,2015-01-21 08:21:12,54529,0,
124016,2015-01-21 08:22:10,54529,0,
127403,2015-01-21 20:57:22,54529,0,
127411,2015-01-21 20:58:51,54529,0,
2704,2015-01-01 14:22:55,54587,0,
3830,2015-01-01 18:21:26,54718,0,
3403,2015-01-01 16:42:20,54754,0,
362251,2015-03-10 15:04:06,54795,0,
837,2015-01-01 08:25:42,54903,0,
46919,2015-01-08 22:23:32,55001,0,
53552,2015-01-09 23:17:39,55001,0,
72797,2015-01-12 21:54:31,55001,0,
53159,2015-01-09 22:10:05,55180,0,
53192,2015-01-09 22:17:09,55180,0,
665651,2015-05-17 03:42:15,55212,1,
329204,2015-03-04 15:10:49,55267,0,
73796,2015-01-13 01:45:20,55322,0,
9914,2015-01-02 19:53:30,55350,0,
183399,2015-02-06 17:11:05,55350,0,
15200,2015-01-03 17:12:31,55498,0,
19455,2015-01-04 12:07:43,55499,0,
81324,2015-01-14 10:38:54,55499,0,
96235,2015-01-16 18:43:21,55524,0,
77939,2015-01-13 18:02:19,55580,0,
77944,2015-01-13 18:02:56,55580,0,
602853,2015-05-02 20:56:04,55741,0,
45524,2015-01-08 18:24:22,55771,0,
45531,2015-01-08 18:25:27,55771,0,
48766,2015-01-09 10:23:59,55771,0,
51603,2015-01-09 17:36:29,55771,0,
190351,2015-02-07 22:50:48,55771,0,
125811,2015-01-21 14:33:48,55884,0,
27337,2015-01-05 15:21:32,55972,0,
32072,2015-01-06 11:44:32,55989,0,
32082,2015-01-06 11:45:55,55989,0,
43758,2015-01-08 12:30:03,56020,0,
43794,2015-01-08 12:38:42,56020,0,
54164,2015-01-10 07:36:02,56020,0,
247073,2015-02-18 04:21:58,56020,0,
3912,2015-01-01 18:44:14,56066,0,
47354,2015-01-08 23:47:30,56066,0,
496104,2015-04-07 03:13:32,56275,0,
496105,2015-04-07 03:15:38,56275,0,
496107,2015-04-07 03:20:57,56275,0,
496250,2015-04-07 07:45:08,56275,0,
32699,2015-01-06 13:28:02,56326,0,
57945,2015-01-10 18:22:28,56326,0,
98147,2015-01-16 23:41:06,56362,0,
334169,2015-03-05 14:24:40,56363,0,
21257,2015-01-04 17:03:58,56365,0,
50138,2015-01-09 13:34:02,56365,0,
333210,2015-03-05 11:13:10,56365,0,
15426,2015-01-03 17:57:13,56369,0,
23484,2015-01-04 23:54:11,56369,0,
64114,2015-01-11 15:56:32,56369,0,
159836,2015-02-01 14:30:31,56369,0,
160082,2015-02-01 15:52:46,56369,0,
177212,2015-02-05 14:07:21,56369,0,
233476,2015-02-15 17:10:25,56369,0,
242010,2015-02-17 09:45:38,56369,0,
250281,2015-02-18 17:52:04,56369,0,
279317,2015-02-23 15:55:03,56369,0,
329516,2015-03-04 16:21:39,56369,0,
472628,2015-04-01 13:32:19,56369,0,
489931,2015-04-05 21:20:07,56369,0,
489935,2015-04-05 21:20:37,56369,0,
590077,2015-04-30 11:00:18,56369,0,
35089,2015-01-06 20:41:25,56385,0,
3914,2015-01-01 18:44:33,56501,0,
27865,2015-01-05 16:41:46,56501,0,
86047,2015-01-15 00:47:59,56501,0,
145711,2015-01-26 18:39:30,56501,0,
185759,2015-02-07 08:33:00,56501,0,
228282,2015-02-14 18:14:40,56501,0,
232555,2015-02-15 14:36:09,56501,0,
250579,2015-02-18 18:57:03,56501,0,
259208,2015-02-20 11:05:01,56501,0,
264382,2015-02-21 08:10:20,56501,0,
290330,2015-02-25 18:22:09,56501,0,
347369,2015-03-07 20:26:56,56501,0,
369472,2015-03-12 00:44:11,56501,0,
392478,2015-03-16 11:10:50,56501,0,
398967,2015-03-17 16:44:56,56501,0,
486112,2015-04-04 23:12:27,56501,0,
556983,2015-04-20 21:59:53,56501,0,
556999,2015-04-20 22:02:48,56501,0,
584065,2015-04-28 22:19:41,56501,0,
593941,2015-05-01 09:16:22,56501,0,
598286,2015-05-02 00:01:33,56501,0,
631904,2015-05-09 18:21:20,56501,0,
652876,2015-05-14 11:24:15,56501,0,
655854,2015-05-15 00:36:35,56501,0,
708404,2015-05-25 22:09:33,56501,0,
716287,2015-05-27 16:04:45,56501,0,
716363,2015-05-27 16:17:11,56501,0,
748893,2015-06-02 13:39:00,56501,0,
816160,2015-06-12 00:30:50,56501,0,
847183,2015-06-15 23:08:56,56501,0,
847232,2015-06-15 23:14:37,56501,0,
905809,2015-06-20 22:48:46,56501,0,
915898,2015-06-23 08:49:28,56501,0,
918837,2015-06-23 20:26:16,56501,0,
919311,2015-06-23 22:08:41,56501,0,
4157,2015-01-01 19:37:54,56502,0,
18543,2015-01-04 10:16:25,56502,0,
65340,2015-01-11 19:20:22,56502,0,
581937,2015-04-28 13:19:04,56507,0,
581994,2015-04-28 13:37:37,56507,0,
581996,2015-04-28 13:37:52,56507,0,
582004,2015-04-28 13:38:48,56507,0,
19296,2015-01-04 11:44:13,56549,0,
55361,2015-01-10 11:12:04,56549,0,
111374,2015-01-18 22:48:01,56602,0,
172753,2015-02-04 14:53:25,56602,0,
94259,2015-01-16 13:19:47,56627,0,
94269,2015-01-16 13:21:50,56627,0,
94280,2015-01-16 13:24:06,56627,0,
94316,2015-01-16 13:30:59,56627,0,
360876,2015-03-10 10:42:54,56627,0,
360943,2015-03-10 10:52:22,56627,0,
360965,2015-03-10 10:55:34,56627,0,
361014,2015-03-10 11:00:01,56627,0,
647223,2015-05-13 05:43:07,56627,0,
651049,2015-05-13 21:55:22,56627,0,
23374,2015-01-04 23:23:54,56643,0,
20115,2015-01-04 13:58:11,56659,0,
48480,2015-01-09 09:52:51,56659,0,
8620,2015-01-02 15:41:22,56688,0,
79724,2015-01-13 22:53:49,56805,0,
862889,2015-06-17 20:17:01,56873,0,
885805,2015-06-18 19:36:56,56873,0,
893446,2015-06-19 08:57:55,56873,0,
190967,2015-02-08 07:33:46,56914,0,
206989,2015-02-10 22:23:37,56914,0,
53981,2015-01-10 02:07:25,56937,0,
73065,2015-01-12 22:29:42,56946,0,
117878,2015-01-19 23:59:38,56946,0,
118031,2015-01-20 00:33:45,56946,0,
118076,2015-01-20 00:53:27,56946,0,
118081,2015-01-20 00:54:59,56946,0,
118082,2015-01-20 00:55:37,56946,0,
118084,2015-01-20 00:56:09,56946,0,
118093,2015-01-20 00:58:57,56946,0,
118095,2015-01-20 00:59:37,56946,0,
194834,2015-02-08 20:04:19,56946,0,
49989,2015-01-09 13:13:13,56977,0,
52991,2015-01-09 21:45:24,56977,0,
147336,2015-01-27 14:05:00,56977,0,
214343,2015-02-12 12:52:22,56977,0,
249593,2015-02-18 15:36:06,56977,0,
217658,2015-02-13 00:07:01,56993,0,
425184,2015-03-22 23:28:50,57022,0,
254189,2015-02-19 13:24:57,57067,0,
468757,2015-03-31 16:08:37,57067,0,
487217,2015-04-05 10:28:35,57067,0,
1349,2015-01-01 10:13:15,57105,0,
326477,2015-03-03 23:35:44,57105,0,
491512,2015-04-06 09:44:52,57105,0,
45816,2015-01-08 19:21:36,57117,0,
83373,2015-01-14 16:47:36,57173,0,
168157,2015-02-03 16:17:08,57173,0,
292267,2015-02-26 06:55:56,57173,0,
448354,2015-03-27 18:21:53,57173,0,
577883,2015-04-27 13:19:17,57173,0,
651907,2015-05-14 06:17:26,57173,0,
651949,2015-05-14 06:54:33,57173,0,
808313,2015-06-10 23:05:42,57173,0,
808317,2015-06-10 23:05:48,57173,0,
70383,2015-01-12 15:06:38,57219,0,
71846,2015-01-12 19:24:39,57219,0,
87672,2015-01-15 11:49:39,57442,0,
9245,2015-01-02 17:35:47,57535,0,
21964,2015-01-04 19:27:05,57535,0,
21969,2015-01-04 19:27:38,57535,0,
21970,2015-01-04 19:28:06,57535,0,
24332,2015-01-05 08:48:56,57535,0,
15586,2015-01-03 18:36:09,57583,0,
51247,2015-01-09 16:35:03,57583,0,
69223,2015-01-12 11:45:30,57583,0,
80977,2015-01-14 09:47:48,57583,0,
81001,2015-01-14 09:52:37,57583,0,
81004,2015-01-14 09:53:05,57583,0,
138589,2015-01-24 13:44:27,57583,0,
176141,2015-02-05 10:12:04,57583,0,
176158,2015-02-05 10:14:14,57583,0,
188730,2015-02-07 17:18:12,57583,0,
263265,2015-02-20 22:33:06,57583,0,
285574,2015-02-24 18:09:05,57713,0,
4012,2015-01-01 19:09:24,57733,0,
4174,2015-01-01 19:42:11,57733,0,
703096,2015-05-24 21:19:20,57735,0,
852356,2015-06-16 16:34:40,57735,0,
9307,2015-01-02 17:48:26,57765,0,
59374,2015-01-10 22:21:47,57765,0,
7163,2015-01-02 11:16:02,57776,0,
43627,2015-01-08 12:06:58,57776,0,
43797,2015-01-08 12:39:07,57776,0,
12048,2015-01-03 09:13:06,57801,0,
13718,2015-01-03 13:15:25,57801,0,
13866,2015-01-03 13:37:40,57801,0,
16445,2015-01-03 21:18:00,57818,0,
24600,2015-01-05 09:30:15,57828,0,
69369,2015-01-12 12:08:25,57835,0,
1128,2015-01-01 09:36:10,57892,0,
3740,2015-01-01 17:56:14,57996,0,
17758,2015-01-04 07:36:29,57996,0,
46213,2015-01-08 20:37:24,57996,0,
46360,2015-01-08 21:02:10,57996,0,
53493,2015-01-09 23:06:12,57996,0,
73154,2015-01-12 22:43:34,57996,0,
80908,2015-01-14 09:36:38,57996,0,
117594,2015-01-19 23:03:26,57996,0,
129015,2015-01-22 09:44:44,57996,0,
133936,2015-01-23 10:54:42,57996,0,
137308,2015-01-24 08:29:32,57996,0,
137325,2015-01-24 08:40:35,57996,0,
137342,2015-01-24 08:47:20,57996,0,
146407,2015-01-26 23:22:40,57996,0,
152675,2015-01-29 22:49:20,57996,0,
8293,2015-01-02 14:37:36,58000,0,
68634,2015-01-12 10:28:32,58000,0,
68841,2015-01-12 10:57:13,58000,0,
73585,2015-01-13 00:10:03,58000,0,
139131,2015-01-24 16:13:17,58000,0,
139302,2015-01-24 17:00:48,58000,0,
12408,2015-01-03 10:03:29,58072,0,
204719,2015-02-10 15:06:39,58081,0,
221252,2015-02-13 15:36:15,58081,0,
272735,2015-02-22 14:38:43,58081,0,
303696,2015-02-28 10:19:36,58081,0,
310397,2015-03-01 10:40:48,58081,0,
162440,2015-02-02 10:47:56,58155,0,
36424,2015-01-07 01:03:31,58319,0,
117741,2015-01-19 23:29:50,58319,0,
183421,2015-02-06 17:15:19,58319,0,
203255,2015-02-10 11:06:03,58319,0,
5989,2015-01-02 06:46:16,58332,0,
154630,2015-01-30 18:40:27,58332,0,
93548,2015-01-16 11:33:39,58423,0,
211696,2015-02-11 21:23:05,58468,0,
211708,2015-02-11 21:25:42,58468,0,
22466,2015-01-04 20:52:03,58515,0,
47121,2015-01-08 22:57:06,58515,0,
2582,2015-01-01 13:59:07,58551,0,
2603,2015-01-01 14:02:46,58551,0,
