,Class,SaleDate,saleCount
723,3013,2015-04-03,5.47657966614
724,3013,2015-04-04,3.07875180244
725,3013,2015-04-05,1.51074767113
726,3013,2015-04-06,1.00450110435
727,3013,2015-04-07,1.22517585754
728,3014,2015-04-01,0.479356139898
729,3014,2015-04-02,0.535414278507
730,3014,2015-04-03,0.0376178920269
731,3014,2015-04-04,-0.0221462845802
732,3014,2015-04-05,-0.0454826951027
733,3014,2015-04-06,-0.027979016304
734,3014,2015-04-07,-0.00576663017273
735,3015,2015-04-01,0.0929307639599
736,3015,2015-04-02,0.0926854014397
737,3015,2015-04-03,0.0196001827717
738,3015,2015-04-04,0.142946571112
739,3015,2015-04-05,-0.022009909153
740,3015,2015-04-06,-0.0289993286133
741,3015,2015-04-07,0.143709927797
742,3016,2015-04-01,9.74246692657
743,3016,2015-04-02,12.1420440674
744,3016,2015-04-03,6.82580661774
745,3016,2015-04-04,10.1113262177
746,3016,2015-04-05,4.11152362823
747,3016,2015-04-06,6.80196857452
748,3016,2015-04-07,5.05092954636
749,3017,2015-04-01,0.150169819593
750,3017,2015-04-02,0.0772635340691
751,3017,2015-04-03,0.386559009552
752,3017,2015-04-04,-0.0399050116539
753,3017,2015-04-05,0.160227507353
754,3017,2015-04-06,0.0313630104065
755,3017,2015-04-07,-0.00116783380508
756,3018,2015-04-01,4.24372959137
757,3018,2015-04-02,7.21872425079
758,3018,2015-04-03,5.15755701065
759,3018,2015-04-04,7.3490524292
760,3018,2015-04-05,2.47761559486
761,3018,2015-04-06,4.89465618134
762,3018,2015-04-07,3.62955975533
763,3101,2015-04-01,0.117560595274
764,3101,2015-04-02,0.0946143567562
765,3101,2015-04-03,0.0946143567562
766,3101,2015-04-04,-0.0257152915001
767,3101,2015-04-05,-0.0177909135818
768,3101,2015-04-06,-0.0177909135818
769,3101,2015-04-07,-0.0170274972916
770,3102,2015-04-01,0.0779940187931
771,3102,2015-04-02,-0.0031259059906
772,3102,2015-04-03,-0.0031259059906
773,3102,2015-04-04,-0.0436254143715
774,3102,2015-04-05,-0.0357009768486
775,3102,2015-04-06,-0.0143882632256
776,3102,2015-04-07,-0.0036289691925
777,3104,2015-04-01,0.0208375751972
778,3104,2015-04-02,-0.00511765480042
779,3104,2015-04-03,-0.00511765480042
780,3104,2015-04-04,-0.045617043972
781,3104,2015-04-05,-0.0376926660538
782,3104,2015-04-06,-0.0346838235855
783,3104,2015-04-07,-0.0339204668999
784,3105,2015-04-01,0.0208375751972
785,3105,2015-04-02,0.0668945014477
786,3105,2015-04-03,0.0668945014477
787,3105,2015-04-04,-0.045617043972
788,3105,2015-04-05,-0.0376926660538
789,3105,2015-04-06,-0.0346838235855
790,3105,2015-04-07,-0.0339204668999
791,3106,2015-04-01,0.0208375751972
792,3106,2015-04-02,-0.00511765480042
793,3106,2015-04-03,0.0668945014477
794,3106,2015-04-04,-0.045617043972
795,3106,2015-04-05,-0.0376926660538
796,3106,2015-04-06,-0.00952869653702
797,3106,2015-04-07,-0.0339204668999
798,3107,2015-04-01,0.0610727667809
799,3107,2015-04-02,0.333512365818
800,3107,2015-04-03,0.333512365818
801,3107,2015-04-04,-0.0182663202286
802,3107,2015-04-05,-0.0203378200531
803,3107,2015-04-06,-0.0173290371895
804,3107,2015-04-07,-0.00656980276108
805,3108,2015-04-01,0.0208375751972
806,3108,2015-04-02,-0.00511765480042
807,3108,2015-04-03,-0.00511765480042
808,3108,2015-04-04,-0.045617043972
809,3108,2015-04-05,-0.0376926660538
810,3108,2015-04-06,-0.0346838235855
811,3108,2015-04-07,-0.0339204668999
812,3109,2015-04-01,0.0606077313423
813,3109,2015-04-02,0.0107905268669
814,3109,2015-04-03,0.00393974781036
815,3109,2015-04-04,0.110155493021
816,3109,2015-04-05,-0.0194281339645
817,3109,2015-04-06,0.021641433239
818,3109,2015-04-07,0.0324006974697
819,3110,2015-04-01,0.272709995508
820,3110,2015-04-02,0.49364823103
821,3110,2015-04-03,0.67997187376
822,3110,2015-04-04,0.0693080127239
823,3110,2015-04-05,0.120321065187
824,3110,2015-04-06,0.171844363213
825,3110,2015-04-07,0.287105739117
826,3111,2015-04-01,0.0866876244545
827,3111,2015-04-02,0.0428734719753
828,3111,2015-04-03,0.360638231039
829,3111,2015-04-04,-0.0583925247192
830,3111,2015-04-05,-0.050468146801
831,3111,2015-04-06,-0.0567992329597
832,3111,2015-04-07,-0.0208849310875
833,3112,2015-04-01,0.0885705649853
834,3112,2015-04-02,0.0606170892715
835,3112,2015-04-03,0.043521463871
836,3112,2015-04-04,-0.0347902774811
837,3112,2015-04-05,-0.0303329229355
838,3112,2015-04-06,-0.0199694037437
839,3112,2015-04-07,0.0125199854374
840,3113,2015-04-01,0.082853615284
841,3113,2015-04-02,-0.00511765480042
842,3113,2015-04-03,-0.00511765480042
843,3113,2015-04-04,-0.045617043972
844,3113,2015-04-05,-0.0376926660538
845,3113,2015-04-06,-0.0346838235855
846,3113,2015-04-07,-0.0339204668999
847,3114,2015-04-01,1.77907109261
848,3114,2015-04-02,1.78925967216
849,3114,2015-04-03,1.87053883076
850,3114,2015-04-04,0.963331222534
851,3114,2015-04-05,0.0992766320705
852,3114,2015-04-06,0.231997907162
853,3114,2015-04-07,0.646467506886
854,3115,2015-04-01,0.0208375751972
855,3115,2015-04-02,-0.00511765480042
856,3115,2015-04-03,0.0668945014477
857,3115,2015-04-04,-0.045617043972
858,3115,2015-04-05,-0.0376926660538
859,3115,2015-04-06,0.00457435846329
860,3115,2015-04-07,-0.01504945755
861,3116,2015-04-01,0.870610177517
862,3116,2015-04-02,0.233265012503
863,3116,2015-04-03,0.734290778637
864,3116,2015-04-04,0.058141797781
865,3116,2015-04-05,0.318376481533
866,3116,2015-04-06,0.117647558451
867,3116,2015-04-07,0.344445705414
868,3117,2015-04-01,1.13375020027
869,3117,2015-04-02,0.326137781143
870,3117,2015-04-03,0.279422998428
871,3117,2015-04-04,1.69182002544
872,3117,2015-04-05,0.101908475161
873,3117,2015-04-06,0.486058115959
874,3117,2015-04-07,-0.00166392326355
875,3118,2015-04-01,1.64885222912
876,3118,2015-04-02,0.719102442265
877,3118,2015-04-03,0.346226215363
878,3118,2015-04-04,0.846069276333
879,3118,2015-04-05,0.477445483208
880,3118,2015-04-06,0.586977660656
881,3118,2015-04-07,0.611471951008
882,3119,2015-04-01,0.284739613533
883,3119,2015-04-02,0.112616479397
884,3119,2015-04-03,0.489198237658
885,3119,2015-04-04,0.830748081207
886,3119,2015-04-05,0.106011390686
887,3119,2015-04-06,0.129473417997
888,3119,2015-04-07,0.565503001213
889,3120,2015-04-01,0.111219853163
890,3120,2015-04-02,0.0100651979446
891,3120,2015-04-03,0.00262373685837
892,3120,2015-04-04,-0.038102209568
893,3120,2015-04-05,-0.0584775805473
894,3120,2015-04-06,-0.0493416786194
895,3120,2015-04-07,-0.0154953598976
896,3121,2015-04-01,0.0271123349667
897,3121,2015-04-02,0.0306075513363
898,3121,2015-04-03,0.343604266644
899,3121,2015-04-04,-0.0327723622322
900,3121,2015-04-05,-0.0348438620567
901,3121,2015-04-06,-0.0284090042114
902,3121,2015-04-07,0.00750550627708
903,3122,2015-04-01,0.176229357719
904,3122,2015-04-02,0.0980091094971
905,3122,2015-04-03,0.417709350586
906,3122,2015-04-04,0.0461055040359
907,3122,2015-04-05,0.0556989610195
908,3122,2015-04-06,0.0541033446789
909,3122,2015-04-07,0.0875815451145
910,3125,2015-04-01,0.0465666651726
911,3125,2015-04-02,0.00115728378296
912,3125,2015-04-03,0.424307405949
913,3125,2015-04-04,-0.00419116020203
914,3125,2015-04-05,-0.031417787075
915,3125,2015-04-06,-0.0318350791931
916,3125,2015-04-07,-0.0210757851601
917,3126,2015-04-01,0.172540009022
918,3126,2015-04-02,0.459806650877
919,3126,2015-04-03,0.410311669111
920,3126,2015-04-04,-0.0466967225075
921,3126,2015-04-05,-0.0274753570557
922,3126,2015-04-06,-0.00062882900238
923,3126,2015-04-07,0.577235519886
924,3128,2015-04-01,0.0208375751972
925,3128,2015-04-02,-0.00511765480042
926,3128,2015-04-03,-0.00511765480042
927,3128,2015-04-04,-0.045617043972
928,3128,2015-04-05,-0.0376926660538
929,3128,2015-04-06,-0.0346838235855
930,3128,2015-04-07,-0.0339204668999
931,3212,2015-04-01,0.00689631700516
932,3212,2015-04-02,0.000185698270798
933,3212,2015-04-03,0.00689631700516
934,3212,2015-04-04,-0.0403137207031
935,3212,2015-04-05,-0.00516271591187
936,3212,2015-04-06,-0.0210692882538
937,3212,2015-04-07,-0.0282359719276
938,3213,2015-04-01,0.00689631700516
939,3213,2015-04-02,0.000185698270798
940,3213,2015-04-03,0.00689631700516
941,3213,2015-04-04,-0.0120139718056
942,3213,2015-04-05,-0.0403137207031
943,3213,2015-04-06,0.353519797325
944,3213,2015-04-07,-0.00993210077286
945,3215,2015-04-01,0.0636091828346
946,3215,2015-04-02,-0.00511765480042
947,3215,2015-04-03,0.00159305334091
948,3215,2015-04-04,-0.045617043972
949,3215,2015-04-05,-0.045617043972
950,3215,2015-04-06,-0.026372551918
951,3215,2015-04-07,-0.0335392355919
952,3216,2015-04-01,0.00159305334091
953,3216,2015-04-02,-0.00511765480042
954,3216,2015-04-03,0.00159305334091
955,3216,2015-04-04,-0.045617043972
956,3216,2015-04-05,-0.045617043972
957,3216,2015-04-06,-0.026372551918
958,3216,2015-04-07,-0.0335392355919
959,3217,2015-04-01,0.0196719169617
960,3217,2015-04-02,0.0129613280296
961,3217,2015-04-03,0.506197869778
962,3217,2015-04-04,-0.0763338208199
963,3217,2015-04-05,-0.0562781095505
964,3217,2015-04-06,-0.00879061222076
965,3217,2015-04-07,0.0195140838623
966,3218,2015-04-01,0.00689631700516
967,3218,2015-04-02,0.000185698270798
968,3218,2015-04-03,0.536859154701
969,3218,2015-04-04,-0.0403137207031
970,3218,2015-04-05,-0.0120139718056
971,3218,2015-04-06,-0.0210692882538
972,3218,2015-04-07,-0.00993210077286
973,3227,2015-04-01,0.0612622499466
974,3227,2015-04-02,0.044723212719
975,3227,2015-04-03,0.0187736749649
976,3227,2015-04-04,0.441052228212
977,3227,2015-04-05,-0.0463153719902
978,3227,2015-04-06,0.102512866259
979,3227,2015-04-07,0.100114285946
980,3301,2015-04-01,0.00159305334091
981,3301,2015-04-02,0.00159305334091
982,3301,2015-04-03,0.0125263333321
983,3301,2015-04-04,-0.045617043972
984,3301,2015-04-05,-0.0343025922775
985,3301,2015-04-06,-0.0343025922775
986,3301,2015-04-07,-0.0448536872864
987,3303,2015-04-01,0.00689631700516
988,3303,2015-04-02,0.00689631700516
989,3303,2015-04-03,0.0178295373917
990,3303,2015-04-04,-0.00516271591187
991,3303,2015-04-05,-0.0289993286133
992,3303,2015-04-06,0.164618313313
993,3303,2015-04-07,-0.0395504236221
994,3313,2015-04-01,0.00159305334091
995,3313,2015-04-02,0.00159305334091
996,3313,2015-04-03,0.0125263333321
997,3313,2015-04-04,-0.045617043972
998,3313,2015-04-05,-0.0343025922775
999,3313,2015-04-06,-0.0343025922775
1000,3313,2015-04-07,-0.0448536872864
1001,3314,2015-04-01,0.00159305334091
1002,3314,2015-04-02,0.00159305334091
1003,3314,2015-04-03,0.0125263333321
1004,3314,2015-04-04,-0.045617043972
1005,3314,2015-04-05,-0.0343025922775
1006,3314,2015-04-06,-0.0343025922775
1007,3314,2015-04-07,-0.00970262289047
1008,3315,2015-04-01,0.0221775472164
1009,3315,2015-04-02,0.0770207345486
1010,3315,2015-04-03,0.0879539251328
1011,3315,2015-04-04,0.0494210720062
1012,3315,2015-04-05,-0.00966119766235
1013,3315,2015-04-06,0.0347631573677
1014,3315,2015-04-07,0.00192227959633
1015,3316,2015-04-01,0.0206457674503
1016,3316,2015-04-02,0.0206457674503
1017,3316,2015-04-03,0.0935950577259
1018,3316,2015-04-04,-0.00245141983032
1019,3316,2015-04-05,-0.00113296508789
1020,3316,2015-04-06,-0.0111929774284
1021,3316,2015-04-07,-0.00168806314468
1022,3319,2015-04-01,0.373792231083
1023,3319,2015-04-02,0.318182110786
1024,3319,2015-04-03,0.39818495512
1025,3319,2015-04-04,0.56774020195
1026,3319,2015-04-05,0.152546077967
1027,3319,2015-04-06,0.652894020081
1028,3319,2015-04-07,0.398071527481
1029,3320,2015-04-01,0.0680747628212
1030,3320,2015-04-02,0.0743691027164
1031,3320,2015-04-03,0.0281295180321
1032,3320,2015-04-04,-0.0372537374496
1033,3320,2015-04-05,0.0328967571259
1034,3320,2015-04-06,-0.0146424174309
1035,3320,2015-04-07,0.121879786253
1036,3321,2015-04-01,0.129178136587
1037,3321,2015-04-02,0.190224170685
1038,3321,2015-04-03,0.773669481277
1039,3321,2015-04-04,0.687967419624
1040,3321,2015-04-05,0.602794587612
1041,3321,2015-04-06,0.090743035078
1042,3321,2015-04-07,0.240527689457
1043,3322,2015-04-01,0.0340062081814
1044,3322,2015-04-02,0.582480311394
1045,3322,2015-04-03,0.89456987381
1046,3322,2015-04-04,-0.0404633879662
1047,3322,2015-04-05,0.19782063365
1048,3322,2015-04-06,0.0538286268711
1049,3322,2015-04-07,0.342181742191
1050,3323,2015-04-01,0.430699050426
1051,3323,2015-04-02,0.609588086605
1052,3323,2015-04-03,0.170800805092
1053,3323,2015-04-04,0.101492196321
1054,3323,2015-04-05,0.0894481539726
1055,3323,2015-04-06,0.434021741152
1056,3323,2015-04-07,0.00388324260712
1057,3325,2015-04-01,0.00159305334091
1058,3325,2015-04-02,0.0636091828346
1059,3325,2015-04-03,0.0125263333321
1060,3325,2015-04-04,-0.045617043972
1061,3325,2015-04-05,-0.0343025922775
1062,3325,2015-04-06,-0.0343025922775
1063,3325,2015-04-07,-0.0448536872864
1064,3326,2015-04-01,0.00159305334091
1065,3326,2015-04-02,0.332928061485
1066,3326,2015-04-03,0.0125263333321
1067,3326,2015-04-04,-0.045617043972
1068,3326,2015-04-05,-0.0343025922775
1069,3326,2015-04-06,-0.00914746522903
1070,3326,2015-04-07,-0.0448536872864
1071,3328,2015-04-01,0.00689631700516
1072,3328,2015-04-02,0.00689631700516
1073,3328,2015-04-03,0.538764715195
1074,3328,2015-04-04,-0.0403137207031
1075,3328,2015-04-05,-0.0106954574585
1076,3328,2015-04-06,-0.0289993286133
1077,3328,2015-04-07,-0.00439935922623
1078,3330,2015-04-01,0.501890301704
1079,3330,2015-04-02,0.410930126905
1080,3330,2015-04-03,0.38594019413
1081,3330,2015-04-04,0.137013792992
1082,3330,2015-04-05,-0.0304337739944
1083,3330,2015-04-06,-0.0304337739944
1084,3330,2015-04-07,-0.0309889316559
1085,3401,2015-04-01,0.0129075944424
1086,3401,2015-04-02,-0.00511765480042
1087,3401,2015-04-03,0.0095174908638
1088,3401,2015-04-04,-0.0376926660538
1089,3401,2015-04-05,-0.045617043972
1090,3401,2015-04-06,-0.0346838235855
1091,3401,2015-04-07,-0.0339204668999
1092,3402,2015-04-01,0.12828746438
1093,3402,2015-04-02,0.688840091228
1094,3402,2015-04-03,0.427386939526
1095,3402,2015-04-04,0.591862916946
1096,3402,2015-04-05,0.0221934318542
1097,3402,2015-04-06,0.010531693697
1098,3402,2015-04-07,0.175834298134
1099,3403,2015-04-01,0.498019605875
1100,3403,2015-04-02,0.468297541142
1101,3403,2015-04-03,0.482932507992
1102,3403,2015-04-04,0.000673919916153
1103,3403,2015-04-05,-0.00725054740906
1104,3403,2015-04-06,0.0334859192371
1105,3403,2015-04-07,0.394639641047
1106,3404,2015-04-01,0.0129075944424
1107,3404,2015-04-02,-0.00511765480042
1108,3404,2015-04-03,0.0095174908638
1109,3404,2015-04-04,-0.0376926660538
1110,3404,2015-04-05,-0.045617043972
1111,3404,2015-04-06,-0.0346838235855
1112,3404,2015-04-07,-0.0339204668999
1113,3406,2015-04-01,0.018210798502
1114,3406,2015-04-02,0.000185698270798
1115,3406,2015-04-03,0.014820754528
1116,3406,2015-04-04,-0.0323893427849
1117,3406,2015-04-05,-0.00516271591187
1118,3406,2015-04-06,-0.0293805599213
1119,3406,2015-04-07,-0.0286172032356
1120,3407,2015-04-01,0.240586459637
1121,3407,2015-04-02,0.531493127346
1122,3407,2015-04-03,1.14339804649
1123,3407,2015-04-04,0.54555696249
1124,3407,2015-04-05,0.0318490564823
1125,3407,2015-04-06,0.371616661549
1126,3407,2015-04-07,0.172312676907
1127,3408,2015-04-01,0.14870518446
1128,3408,2015-04-02,0.592999458313
1129,3408,2015-04-03,0.718490362167
1130,3408,2015-04-04,0.384040236473
1131,3408,2015-04-05,0.0428122580051
1132,3408,2015-04-06,0.0735114514828
1133,3408,2015-04-07,0.0929260551929
1134,3409,2015-04-01,0.0944951176643
1135,3409,2015-04-02,0.00315707921982
1136,3409,2015-04-03,0.084253847599
1137,3409,2015-04-04,-0.0181211829185
1138,3409,2015-04-05,-0.0373424887657
1139,3409,2015-04-06,-0.0151123404503
1140,3409,2015-04-07,0.0139509737492
1141,3410,2015-04-01,0.0129075944424
1142,3410,2015-04-02,-0.00511765480042
1143,3410,2015-04-03,0.0095174908638
1144,3410,2015-04-04,-0.0376926660538
1145,3410,2015-04-05,-0.045617043972
1146,3410,2015-04-06,-0.00952869653702
1147,3410,2015-04-07,-0.0339204668999
1148,3412,2015-04-01,0.0270773470402
1149,3412,2015-04-02,0.0892198383808
1150,3412,2015-04-03,0.0236873030663
1151,3412,2015-04-04,0.306193649769
1152,3412,2015-04-05,-0.0314472913742
1153,3412,2015-04-06,-0.0205141305923
1154,3412,2015-04-07,0.0333845317364
1155,3415,2015-04-01,0.366445660591
1156,3415,2015-04-02,0.232243835926
1157,3415,2015-04-03,0.293553382158
1158,3415,2015-04-04,0.74953943491
1159,3415,2015-04-05,0.216585218906
1160,3415,2015-04-06,0.069280564785
1161,3415,2015-04-07,0.349205523729
1162,3416,2015-04-01,0.0129075944424
1163,3416,2015-04-02,-0.00511765480042
1164,3416,2015-04-03,0.0095174908638
1165,3416,2015-04-04,-0.0376926660538
1166,3416,2015-04-05,-0.045617043972
1167,3416,2015-04-06,-0.0346838235855
1168,3416,2015-04-07,-0.0339204668999
1169,3417,2015-04-01,0.0148992240429
1170,3417,2015-04-02,-0.0031259059906
1171,3417,2015-04-03,0.0666739940643
1172,3417,2015-04-04,-0.0173970460892
1173,3417,2015-04-05,-0.0436254143715
1174,3417,2015-04-06,-0.0143882632256
1175,3417,2015-04-07,-0.0319288372993
1176,3419,2015-04-01,0.0129075944424
1177,3419,2015-04-02,-0.00511765480042
1178,3419,2015-04-03,0.0095174908638
1179,3419,2015-04-04,-0.0376926660538
1180,3419,2015-04-05,-0.045617043972
1181,3419,2015-04-06,-0.0346838235855
1182,3419,2015-04-07,-0.0339204668999
1183,3423,2015-04-01,0.0129075944424
1184,3423,2015-04-02,-0.00511765480042
1185,3423,2015-04-03,0.0095174908638
1186,3423,2015-04-04,-0.0376926660538
1187,3423,2015-04-05,-0.045617043972
1188,3423,2015-04-06,-0.0346838235855
1189,3423,2015-04-07,-0.0339204668999
1190,3424,2015-04-01,0.0129075944424
1191,3424,2015-04-02,-0.00511765480042
1192,3424,2015-04-03,0.0095174908638
1193,3424,2015-04-04,-0.0376926660538
1194,3424,2015-04-05,-0.045617043972
1195,3424,2015-04-06,-0.0346838235855
1196,3424,2015-04-07,-0.0339204668999
1197,3426,2015-04-01,0.0246413648129
1198,3426,2015-04-02,0.0441980063915
1199,3426,2015-04-03,0.0588330030441
1200,3426,2015-04-04,-0.00720047950745
1201,3426,2015-04-05,0.00532487034798
1202,3426,2015-04-06,0.0116449594498
1203,3426,2015-04-07,-0.00112771987915
1204,3427,2015-04-01,0.0129075944424
1205,3427,2015-04-02,-0.00511765480042
1206,3427,2015-04-03,0.0095174908638
1207,3427,2015-04-04,-0.0376926660538
1208,3427,2015-04-05,-0.045617043972
1209,3427,2015-04-06,-0.0346838235855
1210,3427,2015-04-07,-0.0339204668999
1211,3428,2015-04-01,0.0129075944424
1212,3428,2015-04-02,-0.00511765480042
1213,3428,2015-04-03,0.0095174908638
1214,3428,2015-04-04,-0.0376926660538
1215,3428,2015-04-05,-0.045617043972
1216,3428,2015-04-06,-0.0346838235855
1217,3428,2015-04-07,-0.0339204668999
1218,3429,2015-04-01,0.0129075944424
1219,3429,2015-04-02,-0.00511765480042
1220,3429,2015-04-03,0.0095174908638
1221,3429,2015-04-04,-0.0376926660538
1222,3429,2015-04-05,-0.045617043972
1223,3429,2015-04-06,-0.0346838235855
1224,3429,2015-04-07,-0.0339204668999
1225,3431,2015-04-01,0.0700640380383
1226,3431,2015-04-02,-0.0031259059906
1227,3431,2015-04-03,0.011509180069
1228,3431,2015-04-04,-0.0357009768486
1229,3431,2015-04-05,-0.0436254143715
1230,3431,2015-04-06,-0.00028520822525
1231,3431,2015-04-07,0.022093385458
1232,3432,2015-04-01,0.018210798502
1233,3432,2015-04-02,0.000185698270798
1234,3432,2015-04-03,0.0768368542194
1235,3432,2015-04-04,-0.0323893427849
1236,3432,2015-04-05,0.135022163391
1237,3432,2015-04-06,-0.0293805599213
1238,3432,2015-04-07,0.00653395056725
1239,3436,2015-04-01,0.018210798502
1240,3436,2015-04-02,0.000185698270798
1241,3436,2015-04-03,0.014820754528
1242,3436,2015-04-04,-0.0323893427849
1243,3436,2015-04-05,-0.00516271591187
1244,3436,2015-04-06,-0.0293805599213
1245,3436,2015-04-07,-0.0286172032356
1246,10,2015-04-01,18.2911243439
1247,10,2015-04-02,10.4170808792
1248,10,2015-04-03,11.0190191269
1249,10,2015-04-04,4.22334003448
1250,10,2015-04-05,4.2051782608
1251,10,2015-04-06,5.59053850174
1252,10,2015-04-07,4.34376049042
1253,11,2015-04-01,1.73425137997
1254,11,2015-04-02,0.737750530243
1255,11,2015-04-03,1.17579078674
1256,11,2015-04-04,1.13874220848
1257,11,2015-04-05,0.677734017372
1258,11,2015-04-06,0.521268069744
1259,11,2015-04-07,0.650550663471
1260,12,2015-04-01,116.934875488
1261,12,2015-04-02,105.771842957
1262,12,2015-04-03,104.491424561
1263,12,2015-04-04,107.07321167
1264,12,2015-04-05,63.4287452698
1265,12,2015-04-06,77.3411636353
1266,12,2015-04-07,92.1557846069
1267,13,2015-04-01,8.99524688721
1268,13,2015-04-02,4.09903049469
1269,13,2015-04-03,6.56231403351
1270,13,2015-04-04,5.08774614334
1271,13,2015-04-05,4.27767133713
1272,13,2015-04-06,3.31296920776
1273,13,2015-04-07,4.22301054001
1274,14,2015-04-01,-0.0225583314896
1275,14,2015-04-02,0.115069538355
1276,14,2015-04-03,0.434210449457
1277,14,2015-04-04,0.116679608822
1278,14,2015-04-05,0.108381867409
1279,14,2015-04-06,-0.078066110611
1280,14,2015-04-07,0.0358189940453
1281,15,2015-04-01,52.3855323792
1282,15,2015-04-02,40.7081184387
1283,15,2015-04-03,38.3250312805
1284,15,2015-04-04,36.2399978638
1285,15,2015-04-05,21.5162162781
1286,15,2015-04-06,28.0000839233
1287,15,2015-04-07,29.1252155304
1288,20,2015-04-01,58.6819229126
1289,20,2015-04-02,76.2942962646
1290,20,2015-04-03,71.1866912842
1291,20,2015-04-04,46.953704834
1292,20,2015-04-05,31.8423938751
1293,20,2015-04-06,43.4346580505
1294,20,2015-04-07,48.7790718079
1295,21,2015-04-01,7.07310628891
1296,21,2015-04-02,9.85054206848
1297,21,2015-04-03,11.6700181961
1298,21,2015-04-04,7.83821630478
1299,21,2015-04-05,4.42989063263
1300,21,2015-04-06,3.4644947052
1301,21,2015-04-07,6.83745479584
1302,22,2015-04-01,97.9757156372
1303,22,2015-04-02,89.2855148315
1304,22,2015-04-03,94.606552124
1305,22,2015-04-04,85.9953536987
1306,22,2015-04-05,46.5096588135
1307,22,2015-04-06,47.8334121704
1308,22,2015-04-07,58.2438545227
1309,23,2015-04-01,17.092042923
1310,23,2015-04-02,18.2910785675
1311,23,2015-04-03,19.9180641174
1312,23,2015-04-04,14.3574695587
1313,23,2015-04-05,12.6900100708
1314,23,2015-04-06,5.92940378189
1315,23,2015-04-07,14.7458248138
1316,30,2015-04-01,25.1355247498
1317,30,2015-04-02,33.7579841614
1318,30,2015-04-03,29.065580368
1319,30,2015-04-04,33.7752113342
1320,30,2015-04-05,15.2331638336
1321,30,2015-04-06,18.3516731262
1322,30,2015-04-07,21.8217430115
1323,31,2015-04-01,6.86782646179
1324,31,2015-04-02,5.38565254211
1325,31,2015-04-03,8.24552536011
1326,31,2015-04-04,5.41212415695
1327,31,2015-04-05,1.07333254814
1328,31,2015-04-06,1.86533343792
1329,31,2015-04-07,4.62908983231
1330,32,2015-04-01,0.171395123005
1331,32,2015-04-02,0.128942370415
1332,32,2015-04-03,0.937254071236
1333,32,2015-04-04,0.563662171364
1334,32,2015-04-05,0.121194422245
1335,32,2015-04-06,0.605963945389
1336,32,2015-04-07,0.161540448666
1337,33,2015-04-01,3.82161235809
1338,33,2015-04-02,4.06669664383
1339,33,2015-04-03,5.60317659378
1340,33,2015-04-04,2.61786580086
1341,33,2015-04-05,1.92431795597
1342,33,2015-04-06,1.64408636093
1343,33,2015-04-07,1.48633098602
1344,34,2015-04-01,1.6469720602
1345,34,2015-04-02,4.59578084946
1346,34,2015-04-03,3.85230016708
1347,34,2015-04-04,2.77753424644
1348,34,2015-04-05,0.656722486019
1349,34,2015-04-06,0.846506536007
1350,34,2015-04-07,1.39916276932
