Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
2004,20,2015-03-08,0,0.0,2,0.0,3,6,67,10,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-09,0,0.0,1,0.0,3,0,68,11,0.91,1788.34,0.03758,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-10,0,0.0,1,0.0,3,1,69,11,0.91,1788.34,0.02172,0.02901,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-11,0,0.0,1,0.0,3,2,70,11,0.91,1788.34,0.02758,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-12,0,0.0,1,0.0,3,3,71,11,0.91,1788.34,0.01007,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-13,0,0.0,1,0.0,3,4,72,11,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-14,0,0.0,2,0.0,3,5,73,11,0.91,1788.34,0.0341,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-15,0,0.0,2,0.0,3,6,74,11,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-16,1,0.0,1,0.0,3,0,75,12,0.91,1788.34,0.02455,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-17,0,0.0,1,0.0,3,1,76,12,0.91,1788.34,0.02235,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-18,0,0.0,1,0.0,3,2,77,12,0.91,1788.34,0.02235,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-19,0,0.0,1,0.0,3,3,78,12,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-20,0,0.0,1,0.0,3,4,79,12,0.91,1788.34,0.07556,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-21,0,0.0,2,0.0,3,5,80,12,0.91,1788.34,0.00528,0.0138,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-22,0,0.0,2,0.0,3,6,81,12,0.91,1788.34,0.00427,0.04445,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-23,0,0.0,1,0.0,3,0,82,13,0.91,1788.34,0.02534,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-24,0,0.0,1,0.0,3,1,83,13,0.91,1788.34,0.00016,0.00712,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-25,0,0.0,1,0.0,3,2,84,13,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-26,0,0.0,1,0.0,3,3,85,13,0.91,1788.34,0.00528,0.0138,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-27,0,0.0,1,0.0,3,4,86,13,0.91,1788.34,0.02235,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-28,0,0.0,2,0.0,3,5,87,13,0.91,1788.34,0.01434,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-29,0,0.0,2,0.0,3,6,88,13,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-30,0,0.0,1,0.0,3,0,89,14,0.91,1788.34,0.07556,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-03-31,0,0.0,1,0.0,3,1,90,14,0.91,1788.34,0.00131,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-01,0,0.0,1,0.6,4,2,91,14,0.91,1788.34,0.00427,0.04445,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-02,0,0.0,1,0.6,4,3,92,14,0.91,1788.34,0.00782,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-03,0,0.0,1,0.8,4,4,93,14,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-04,0,0.0,3,1.0,4,5,94,14,0.91,1788.34,0.01721,0.1372,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-05,1,0.0,3,1.0,4,6,95,14,0.91,1788.34,0.00521,0.02901,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-06,0,0.0,3,1.0,4,0,96,15,0.91,1788.34,0.02455,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-07,0,0.0,1,0.5,4,1,97,15,0.91,1788.34,0.07556,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-08,0,0.0,1,0.3,4,2,98,15,0.91,1788.34,0.00152,0.0138,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-09,0,0.0,1,0.3,4,3,99,15,0.91,1788.34,0.0146,0.1372,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-10,0,0.0,1,0.0,4,4,100,15,0.91,1788.34,0.03772,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-11,0,0.0,2,0.0,4,5,101,15,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-12,0,0.0,2,0.0,4,6,102,15,0.91,1788.34,0.02172,0.02901,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-13,0,0.0,1,0.0,4,0,103,16,0.91,1788.34,0.00142,0.02076,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-14,0,0.0,1,0.0,4,1,104,16,0.91,1788.34,0.02534,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-15,0,0.0,1,0.0,4,2,105,16,0.91,1788.34,0.01007,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-16,0,0.0,1,0.0,4,3,106,16,0.91,1788.34,0.00369,0.07166,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-17,0,0.0,1,0.0,4,4,107,16,0.91,1788.34,0.03772,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-18,0,0.0,2,0.0,4,5,108,16,0.91,1788.34,0.03772,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-19,0,0.0,2,0.0,4,6,109,16,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-20,0,0.0,1,0.0,4,0,110,17,0.91,1788.34,0.02406,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-21,0,0.0,1,0.0,4,1,111,17,0.91,1788.34,0.02534,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-22,0,0.0,1,0.0,4,2,112,17,0.91,1788.34,0.01488,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-23,0,0.0,1,0.0,4,3,113,17,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-24,0,0.0,1,0.0,4,4,114,17,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-25,0,0.0,2,0.0,4,5,115,17,0.91,1788.34,0.02172,0.02901,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-26,1,0.0,2,0.0,4,6,116,17,0.91,1788.34,0.01488,0.20668,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-27,0,0.0,1,0.0,4,0,117,18,0.91,1788.34,0.02406,0.11165,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-28,0,0.0,1,0.6,4,1,118,18,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-29,0,0.0,1,0.6,4,2,119,18,0.91,1788.34,0.23107,0.33148,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2004,20,2015-04-30,0,0.0,1,0.8,4,3,120,18,0.91,1788.34,0.00521,0.02901,0.0,0.0125,1,0,0.0,0.05,1,0,0.333333333333,0.0,0.0,0.0,0.0
2005,20,2015-01-01,1,1.0,3,1.0,1,3,1,1,125.74,1788.34,0.02235,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-01-02,3,0.0,3,1.0,1,4,2,1,125.74,1788.34,0.00768,0.04445,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-03,4,1.0,3,1.0,1,5,3,1,125.74,1788.34,0.03772,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-04,4,0.0,1,0.5,1,6,4,1,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-05,4,0.0,1,0.3,1,0,5,2,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-01-06,6,0.0,1,0.3,1,1,6,2,125.74,1788.34,0.00371,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-07,4,0.0,1,0.0,1,2,7,2,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-01-08,4,0.0,1,0.0,1,3,8,2,125.74,1788.34,0.01107,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-01-09,4,0.0,1,0.0,1,4,9,2,125.74,1788.34,0.02114,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-10,0,0.0,2,0.0,1,5,10,2,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-11,1,0.0,2,0.0,1,6,11,2,125.74,1788.34,0.00145,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-12,4,0.0,1,0.0,1,0,12,3,125.74,1788.34,0.02534,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-01-13,3,0.0,1,0.0,1,1,13,3,125.74,1788.34,0.00173,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-14,5,0.0,1,0.0,1,2,14,3,125.74,1788.34,0.02455,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-01-15,2,0.0,1,0.0,1,3,15,3,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-01-16,1,0.0,1,0.0,1,4,16,3,125.74,1788.34,0.00142,0.0138,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-17,3,0.0,2,0.0,1,5,17,3,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-18,8,1.0,2,0.0,1,6,18,3,125.74,1788.34,0.01801,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-19,5,1.0,1,0.0,1,0,19,4,125.74,1788.34,0.02758,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-01-20,1,0.0,1,0.0,1,1,20,4,125.74,1788.34,0.01007,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-21,5,0.0,1,0.0,1,2,21,4,125.74,1788.34,0.02534,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-01-22,6,2.0,1,0.0,1,3,22,4,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-01-23,4,2.0,1,0.0,1,4,23,4,125.74,1788.34,0.02534,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-24,4,1.0,2,0.0,1,5,24,4,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-25,6,1.0,2,0.0,1,6,25,4,125.74,1788.34,0.00037,0.00042,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-26,5,1.0,1,0.0,1,0,26,5,125.74,1788.34,0.02172,0.02901,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-01-27,2,0.0,1,0.0,1,1,27,5,125.74,1788.34,0.006,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-01-28,12,6.0,1,0.0,1,2,28,5,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-01-29,0,0.0,1,0.0,1,3,29,5,125.74,1788.34,0.01042,0.02076,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-01-30,3,0.0,1,0.0,1,4,30,5,125.74,1788.34,0.00327,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-01-31,6,1.0,2,0.0,1,5,31,5,125.74,1788.34,0.00892,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-01,8,0.0,2,0.0,2,6,32,5,125.74,1788.34,0.00892,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-02,4,0.0,1,0.0,2,0,33,6,125.74,1788.34,0.02758,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-02-03,6,0.0,1,0.0,2,1,34,6,125.74,1788.34,0.01721,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-04,0,0.0,1,0.0,2,2,35,6,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-02-05,1,0.0,1,0.0,2,3,36,6,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-02-06,3,0.0,1,0.0,2,4,37,6,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-07,2,1.0,2,0.0,2,5,38,6,125.74,1788.34,0.02235,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-08,1,0.0,2,0.0,2,6,39,6,125.74,1788.34,0.02172,0.02901,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-09,8,0.0,1,0.0,2,0,40,7,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-02-10,3,1.0,1,0.0,2,1,41,7,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-11,4,0.0,1,0.0,2,2,42,7,125.74,1788.34,0.0341,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-02-12,0,0.0,1,0.0,2,3,43,7,125.74,1788.34,0.02534,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-02-13,4,2.0,1,0.0,2,4,44,7,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-14,0,0.0,2,0.0,2,5,45,7,125.74,1788.34,0.03772,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-15,2,0.0,2,0.6,2,6,46,7,125.74,1788.34,0.03772,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-16,5,1.0,1,0.6,2,0,47,8,125.74,1788.34,0.01007,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-02-17,3,0.0,1,0.8,2,1,48,8,125.74,1788.34,0.00178,0.0138,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-18,3,0.0,3,1.0,2,2,49,8,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-02-19,0,0.0,3,1.0,2,3,50,8,125.74,1788.34,0.02758,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-02-20,1,0.0,3,1.0,2,4,51,8,125.74,1788.34,0.00848,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-21,5,1.0,3,1.0,2,5,52,8,125.74,1788.34,0.00371,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-22,1,0.0,3,1.0,2,6,53,8,125.74,1788.34,0.02396,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-23,4,1.0,3,1.0,2,0,54,9,125.74,1788.34,0.0341,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-02-24,8,1.0,3,1.0,2,1,55,9,125.74,1788.34,0.03772,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-02-25,7,0.0,1,0.5,2,2,56,9,125.74,1788.34,0.0341,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-02-26,3,2.0,1,0.3,2,3,57,9,125.74,1788.34,0.00166,0.04445,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-02-27,4,1.0,1,0.3,2,4,58,9,125.74,1788.34,0.01488,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-02-28,3,0.0,1,0.0,2,5,59,9,125.74,1788.34,0.02172,0.02901,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-01,0,0.0,2,0.0,3,6,60,9,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-02,3,0.0,1,0.0,3,0,61,10,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-03-03,3,0.0,1,0.0,3,1,62,10,125.74,1788.34,0.00145,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-04,5,0.0,1,0.0,3,2,63,10,125.74,1788.34,0.01107,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-03-05,5,4.0,1,0.0,3,3,64,10,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-03-06,6,0.0,1,0.0,3,4,65,10,125.74,1788.34,0.01107,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-07,4,0.0,2,0.0,3,5,66,10,125.74,1788.34,0.02455,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-08,0,0.0,2,0.0,3,6,67,10,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-09,3,0.0,1,0.0,3,0,68,11,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-03-10,6,2.0,1,0.0,3,1,69,11,125.74,1788.34,0.02406,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-11,2,2.0,1,0.0,3,2,70,11,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-03-12,1,0.0,1,0.0,3,3,71,11,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-03-13,0,0.0,1,0.0,3,4,72,11,125.74,1788.34,0.02406,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-14,4,0.0,2,0.0,3,5,73,11,125.74,1788.34,0.02114,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-15,6,3.0,2,0.0,3,6,74,11,125.74,1788.34,0.01446,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-16,3,1.0,1,0.0,3,0,75,12,125.74,1788.34,0.01446,0.07166,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-03-17,9,1.0,1,0.0,3,1,76,12,125.74,1788.34,0.02758,0.11165,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-18,3,1.0,1,0.0,3,2,77,12,125.74,1788.34,0.01488,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-03-19,4,1.0,1,0.0,3,3,78,12,125.74,1788.34,0.0146,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
2005,20,2015-03-20,1,0.0,1,0.0,3,4,79,12,125.74,1788.34,0.07556,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-21,3,0.0,2,0.0,3,5,80,12,125.74,1788.34,0.03758,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-22,4,0.0,2,0.0,3,6,81,12,125.74,1788.34,0.0146,0.1372,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.140625
2005,20,2015-03-23,5,0.0,1,0.0,3,0,82,13,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.125
2005,20,2015-03-24,1,0.0,1,0.0,3,1,83,13,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.09375
2005,20,2015-03-25,6,0.0,1,0.0,3,2,84,13,125.74,1788.34,0.03772,0.20668,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.203125
2005,20,2015-03-26,1,0.0,1,0.0,3,3,85,13,125.74,1788.34,0.23107,0.33148,4.0,3.575,12,0,3.0,3.175,9,0,2.234375,0.1795,0.1636,0.186,0.1875
