id,trip_id,TSB_Item,Auto,Manual,IsAutoTip
3295,550,A-1_6,1,0,0
3296,550,A-1_18,92,0,0
3297,550,A-1_19,91,0,0
3298,550,A-1_25,91,0,0
3299,550,A-2_5,92,99,0
3300,550,A-3_4,92,99,0
3301,551,A-1_6,93,0,0
3302,551,A-1_18,91,0,0
3303,551,A-1_19,1,0,0
3304,551,A-1_25,1,0,0
3305,551,A-2_5,93,99,0
3306,551,A-3_4,93,99,0
3307,552,A-1_6,93,0,0
3308,552,A-1_18,92,0,0
3309,552,A-1_19,1,0,0
3310,552,A-1_25,1,0,0
3311,552,A-2_5,93,99,0
3312,552,A-3_4,93,99,0
3313,553,A-1_6,93,0,0
3314,553,A-1_18,90,0,0
3315,553,A-1_19,1,0,0
3316,553,A-1_25,1,0,0
3317,553,A-2_5,93,99,0
3318,553,A-3_4,93,99,0
3319,554,A-1_6,93,0,0
3320,554,A-1_18,90,0,0
3321,554,A-1_19,1,0,0
3322,554,A-1_25,1,0,0
3323,554,A-2_5,93,99,0
3324,554,A-3_4,93,99,0
3325,555,A-1_6,93,0,0
3326,555,A-1_18,0,0,0
3327,555,A-1_19,1,0,0
3328,555,A-1_25,1,0,0
3329,555,A-2_5,93,99,0
3330,555,A-3_4,93,99,0
3331,556,A-1_6,93,0,0
3332,556,A-1_18,0,0,0
3333,556,A-1_19,0,0,0
3334,556,A-1_25,0,0,0
3335,556,A-2_5,93,99,0
3336,556,A-3_4,93,99,0
3337,557,A-1_6,92,0,0
3338,557,A-1_18,0,0,0
3339,557,A-1_19,0,0,0
3340,557,A-1_25,0,0,0
3341,557,A-2_5,92,99,0
3342,557,A-3_4,92,99,0
3343,558,A-1_6,92,0,0
3344,558,A-1_18,0,0,0
3345,558,A-1_19,1,0,0
3346,558,A-1_25,1,0,0
3347,558,A-2_5,92,99,0
3348,558,A-3_4,92,99,0
3349,559,A-1_6,93,0,0
3350,559,A-1_18,1,0,0
3351,559,A-1_19,1,0,0
3352,559,A-1_25,1,0,0
3353,559,A-2_5,93,99,0
3354,559,A-3_4,93,99,0
3355,560,A-1_6,0,0,0
3356,560,A-1_18,1,0,0
3357,560,A-1_19,1,0,0
3358,560,A-1_25,1,0,0
3359,560,A-2_5,0,99,0
3360,560,A-3_4,0,99,0
3361,561,A-1_6,0,0,0
3362,561,A-1_18,91,0,0
3363,561,A-1_19,1,0,0
3364,561,A-1_25,1,0,0
3365,561,A-2_5,0,99,0
3366,561,A-3_4,0,99,0
3367,562,A-1_6,90,0,0
3368,562,A-1_18,0,0,0
3369,562,A-1_19,1,0,0
3370,562,A-1_25,1,0,0
3371,562,A-2_5,90,99,0
3372,562,A-3_4,90,99,0
3373,563,A-1_6,0,0,0
3374,563,A-1_18,1,0,0
3375,563,A-1_19,1,0,0
3376,563,A-1_25,1,0,0
3377,563,A-2_5,0,99,0
3378,563,A-3_4,0,99,0
3379,564,A-1_6,93,0,0
3380,564,A-1_18,93,0,0
3381,564,A-1_19,93,0,0
3382,564,A-1_25,1,0,0
3383,564,A-2_5,93,99,0
3384,564,A-3_4,93,99,0
3385,565,A-1_6,90,0,0
3386,565,A-1_18,0,0,0
3387,565,A-1_19,0,0,0
3388,565,A-1_25,0,0,0
3389,565,A-2_5,90,99,0
3390,565,A-3_4,90,99,0
3391,566,A-1_6,0,0,0
3392,566,A-1_18,0,0,0
3393,566,A-1_19,0,0,0
3394,566,A-1_25,0,0,0
3395,566,A-2_5,0,99,0
3396,566,A-3_4,0,99,0
3397,567,A-1_6,90,0,0
3398,567,A-1_18,0,0,0
3399,567,A-1_19,1,0,0
3400,567,A-1_25,1,0,0
3401,567,A-2_5,90,99,0
3402,567,A-3_4,90,99,0
3403,568,A-1_6,90,0,0
3404,568,A-1_18,92,0,0
3405,568,A-1_19,1,0,0
3406,568,A-1_25,1,0,0
3407,568,A-2_5,90,99,0
3408,568,A-3_4,90,99,0
3409,569,A-1_6,0,0,0
3410,569,A-1_18,93,0,0
3411,569,A-1_19,93,0,0
3412,569,A-1_25,93,0,0
3413,569,A-2_5,0,99,0
3414,569,A-3_4,0,99,0
3415,570,A-1_6,93,0,0
3416,570,A-1_18,92,0,0
3417,570,A-1_19,92,0,0
3418,570,A-1_25,92,0,0
3419,570,A-2_5,93,99,0
3420,570,A-3_4,93,99,0
3421,571,A-1_6,93,0,0
3422,571,A-1_18,92,0,0
3423,571,A-1_19,91,0,0
3424,571,A-1_25,91,0,0
3425,571,A-2_5,93,99,0
3426,571,A-3_4,93,99,0
3427,572,A-1_6,0,0,0
3428,572,A-1_18,91,0,0
3429,572,A-1_19,1,0,0
3430,572,A-1_25,1,0,0
3431,572,A-2_5,0,99,0
3432,572,A-3_4,0,99,0
3433,573,A-1_6,93,0,0
3434,573,A-1_18,91,0,0
3435,573,A-1_19,1,0,0
3436,573,A-1_25,1,0,0
3437,573,A-2_5,93,99,0
3438,573,A-3_4,93,99,0
3439,574,A-1_6,93,0,0
3440,574,A-1_18,93,0,0
3441,574,A-1_19,93,0,0
3442,574,A-1_25,93,0,0
3443,574,A-2_5,93,99,0
3444,574,A-3_4,93,99,0
3445,575,A-1_6,93,0,0
3446,575,A-1_18,93,0,0
3447,575,A-1_19,93,0,0
3448,575,A-1_25,93,0,0
3449,575,A-2_5,93,99,0
3450,575,A-3_4,93,99,0
3451,576,A-1_6,93,0,0
3452,576,A-1_18,1,0,0
3453,576,A-1_19,1,0,0
3454,576,A-1_25,1,0,0
3455,576,A-2_5,93,99,0
3456,576,A-3_4,93,99,0
3457,577,A-1_6,93,0,0
3458,577,A-1_18,92,0,0
3459,577,A-1_19,1,0,0
3460,577,A-1_25,1,0,0
3461,577,A-2_5,93,99,0
3462,577,A-3_4,93,99,0
3463,578,A-1_6,93,0,0
3464,578,A-1_18,93,0,0
3465,578,A-1_19,93,0,0
3466,578,A-1_25,93,0,0
3467,578,A-2_5,93,99,0
3468,578,A-3_4,93,99,0
3469,579,A-1_6,93,0,0
3470,579,A-1_18,93,0,0
3471,579,A-1_19,1,0,0
3472,579,A-1_25,1,0,0
3473,579,A-2_5,93,99,0
3474,579,A-3_4,93,99,0
3475,580,A-1_6,93,0,0
3476,580,A-1_18,0,0,0
3477,580,A-1_19,1,0,0
3478,580,A-1_25,1,0,0
3479,580,A-2_5,93,99,0
3480,580,A-3_4,93,99,0
3481,581,A-1_6,0,0,0
3482,581,A-1_18,0,2,2
3483,581,A-1_19,1,0,0
3484,581,A-1_25,1,2,1
3485,581,A-2_5,0,99,0
3486,581,A-3_4,0,99,0
3487,582,A-1_6,0,0,0
3488,582,A-1_18,0,0,0
3489,582,A-1_19,1,0,0
3490,582,A-1_25,1,2,1
3491,582,A-2_5,0,99,0
3492,582,A-3_4,0,99,0
3493,583,A-1_6,0,0,0
3494,583,A-1_18,0,0,0
3495,583,A-1_19,1,2,1
3496,583,A-1_25,1,2,1
3497,583,A-2_5,0,99,0
3498,583,A-3_4,0,99,0
3499,584,A-1_6,90,2,1
3500,584,A-1_18,0,0,0
3501,584,A-1_19,1,0,0
3502,584,A-1_25,1,2,1
3503,584,A-2_5,90,99,0
3504,584,A-3_4,90,99,0
3505,585,A-1_6,0,0,0
3506,585,A-1_18,0,0,0
3507,585,A-1_19,1,0,0
3508,585,A-1_25,1,0,0
3509,585,A-2_5,0,99,0
3510,585,A-3_4,0,99,0
3511,586,A-1_6,92,0,0
3512,586,A-1_18,0,0,0
3513,586,A-1_19,1,0,0
3514,586,A-1_25,1,0,0
3515,586,A-2_5,92,99,0
3516,586,A-3_4,92,99,0
3517,587,A-1_6,92,0,0
3518,587,A-1_18,0,0,0
3519,587,A-1_19,1,0,0
3520,587,A-1_25,1,0,0
3521,587,A-2_5,92,99,0
3522,587,A-3_4,92,99,0
3523,588,A-1_6,1,0,0
3524,588,A-1_18,93,0,0
3525,588,A-1_19,93,0,0
3526,588,A-1_25,93,0,0
3527,588,A-2_5,0,99,0
3528,588,A-3_4,0,99,0
3529,589,A-1_6,92,0,0
3530,589,A-1_18,90,0,0
3531,589,A-1_19,1,0,0
3532,589,A-1_25,1,0,0
3533,589,A-2_5,92,99,0
3534,589,A-3_4,92,99,0
3535,590,A-1_6,93,0,0
3536,590,A-1_18,91,0,0
3537,590,A-1_19,1,0,0
3538,590,A-1_25,91,0,0
3539,590,A-2_5,93,99,0
3540,590,A-3_4,93,99,0
3541,591,A-1_6,0,0,0
3542,591,A-1_18,0,0,0
3543,591,A-1_19,0,0,0
3544,591,A-1_25,1,0,0
3545,591,A-2_5,0,99,0
3546,591,A-3_4,0,99,0
3547,592,A-1_6,0,0,0
3548,592,A-1_18,0,0,0
3549,592,A-1_19,0,0,0
3550,592,A-1_25,0,0,0
3551,592,A-2_5,0,99,0
3552,592,A-3_4,0,99,0
3553,593,A-1_6,0,0,0
3554,593,A-1_18,0,0,0
3555,593,A-1_19,1,0,0
3556,593,A-1_25,1,0,0
3557,593,A-2_5,0,99,0
3558,593,A-3_4,0,99,0
3559,594,A-1_6,93,0,0
3560,594,A-1_18,93,0,0
3561,594,A-1_19,93,0,0
3562,594,A-1_25,93,0,0
3563,594,A-2_5,93,99,0
3564,594,A-3_4,93,99,0
3565,595,A-1_6,93,0,0
3566,595,A-1_18,93,0,0
3567,595,A-1_19,93,0,0
3568,595,A-1_25,93,0,0
3569,595,A-2_5,93,99,0
3570,595,A-3_4,93,99,0
3571,596,A-1_6,93,0,0
3572,596,A-1_18,1,0,0
3573,596,A-1_19,1,0,0
3574,596,A-1_25,1,0,0
3575,596,A-2_5,93,99,0
3576,596,A-3_4,93,99,0
3577,597,A-1_6,0,0,0
3578,597,A-1_18,1,0,0
3579,597,A-1_19,0,0,0
3580,597,A-1_25,1,0,0
3581,597,A-2_5,0,99,0
3582,597,A-3_4,0,99,0
3583,598,A-1_6,0,0,0
3584,598,A-1_18,0,0,0
3585,598,A-1_19,1,0,0
3586,598,A-1_25,1,0,0
3587,598,A-2_5,0,99,0
3588,598,A-3_4,0,99,0
3589,599,A-1_6,0,0,0
3590,599,A-1_18,0,0,0
3591,599,A-1_19,0,0,0
3592,599,A-1_25,1,1,2
3593,599,A-2_5,0,99,0
3594,599,A-3_4,0,99,0
3595,600,A-1_6,0,0,0
3596,600,A-1_18,90,0,0
3597,600,A-1_19,1,0,0
3598,600,A-1_25,1,0,0
3599,600,A-2_5,0,99,0
3600,600,A-3_4,0,99,0
3601,601,A-1_6,92,0,0
3602,601,A-1_18,0,0,0
3603,601,A-1_19,1,2,1
3604,601,A-1_25,1,2,1
3605,601,A-2_5,92,99,0
3606,601,A-3_4,92,99,0
3607,602,A-1_6,0,0,0
3608,602,A-1_18,0,0,0
3609,602,A-1_19,0,0,0
3610,602,A-1_25,0,0,0
3611,602,A-2_5,0,99,0
3612,602,A-3_4,0,99,0
3613,603,A-1_6,93,0,0
3614,603,A-1_18,92,0,0
3615,603,A-1_19,92,0,0
3616,603,A-1_25,92,0,0
3617,603,A-2_5,93,99,0
3618,603,A-3_4,93,99,0
3619,604,A-1_6,93,0,0
3620,604,A-1_18,93,0,0
3621,604,A-1_19,93,0,0
3622,604,A-1_25,93,0,0
3623,604,A-2_5,93,99,0
3624,604,A-3_4,93,99,0
3625,605,A-1_6,0,0,0
3626,605,A-1_18,92,0,0
3627,605,A-1_19,1,0,0
3628,605,A-1_25,91,0,0
3629,605,A-2_5,0,99,0
3630,605,A-3_4,0,99,0
3631,606,A-1_6,0,0,0
3632,606,A-1_18,1,0,0
3633,606,A-1_19,1,0,0
3634,606,A-1_25,1,0,0
3635,606,A-2_5,0,99,0
3636,606,A-3_4,0,99,0
3637,607,A-1_6,0,0,0
3638,607,A-1_18,0,0,0
3639,607,A-1_19,1,0,0
3640,607,A-1_25,1,0,0
3641,607,A-2_5,0,99,0
3642,607,A-3_4,0,99,0
3643,608,A-1_6,93,0,0
3644,608,A-1_18,92,0,0
3645,608,A-1_19,92,0,0
3646,608,A-1_25,92,0,0
3647,608,A-2_5,93,99,0
3648,608,A-3_4,93,99,0
3649,609,A-1_6,93,0,0
3650,609,A-1_18,0,0,0
3651,609,A-1_19,1,0,0
3652,609,A-1_25,1,0,0
3653,609,A-2_5,93,99,0
3654,609,A-3_4,93,99,0
3655,610,A-1_6,93,0,0
3656,610,A-1_18,93,0,0
3657,610,A-1_19,93,0,0
3658,610,A-1_25,93,0,0
3659,610,A-2_5,93,99,0
3660,610,A-3_4,93,99,0
3661,611,A-1_6,93,0,0
3662,611,A-1_18,93,0,0
3663,611,A-1_19,93,0,0
3664,611,A-1_25,93,0,0
3665,611,A-2_5,93,99,0
3666,611,A-3_4,93,99,0
3667,612,A-1_6,93,0,0
3668,612,A-1_18,92,0,0
3669,612,A-1_19,92,0,0
3670,612,A-1_25,92,0,0
3671,612,A-2_5,93,99,0
3672,612,A-3_4,93,99,0
3673,613,A-1_6,0,0,0
3674,613,A-1_18,93,0,0
3675,613,A-1_19,1,0,0
3676,613,A-1_25,1,0,0
3677,613,A-2_5,0,99,0
3678,613,A-3_4,0,99,0
3679,614,A-1_6,1,0,0
3680,614,A-1_18,0,0,0
3681,614,A-1_19,1,0,0
3682,614,A-1_25,1,0,0
3683,614,A-2_5,1,99,0
3684,614,A-3_4,93,99,0
3685,615,A-1_6,0,0,0
3686,615,A-1_18,90,2,1
3687,615,A-1_19,1,0,0
3688,615,A-1_25,1,2,1
3689,615,A-2_5,0,99,0
3690,615,A-3_4,0,99,0
3691,616,A-1_6,0,0,0
3692,616,A-1_18,0,0,0
3693,616,A-1_19,1,2,1
3694,616,A-1_25,1,2,1
3695,616,A-2_5,0,99,0
3696,616,A-3_4,1,99,0
3697,617,A-1_6,0,0,0
3698,617,A-1_18,0,0,0
3699,617,A-1_19,1,2,2
3700,617,A-1_25,1,2,1
3701,617,A-2_5,0,99,0
3702,617,A-3_4,0,99,0
3703,618,A-1_6,0,0,0
3704,618,A-1_18,93,2,2
3705,618,A-1_19,93,0,0
3706,618,A-1_25,93,0,0
3707,618,A-2_5,0,99,0
3708,618,A-3_4,0,99,0
3709,619,A-1_6,0,0,0
3710,619,A-1_18,92,0,0
3711,619,A-1_19,1,2,2
3712,619,A-1_25,1,2,1
3713,619,A-2_5,0,99,0
3714,619,A-3_4,0,99,0
3715,620,A-1_6,93,0,0
3716,620,A-1_18,92,0,0
3717,620,A-1_19,92,0,0
3718,620,A-1_25,92,0,0
3719,620,A-2_5,93,99,0
3720,620,A-3_4,93,99,0
3721,621,A-1_6,93,0,0
3722,621,A-1_18,93,0,0
3723,621,A-1_19,93,0,0
3724,621,A-1_25,93,0,0
3725,621,A-2_5,93,99,0
3726,621,A-3_4,93,99,0
3727,622,A-1_6,1,0,0
3728,622,A-1_18,0,0,0
3729,622,A-1_19,0,0,0
3730,622,A-1_25,0,0,0
3731,622,A-2_5,0,99,0
3732,622,A-3_4,0,99,0
3733,623,A-1_6,0,0,0
3734,623,A-1_18,0,0,0
3735,623,A-1_19,0,0,0
3736,623,A-1_25,0,0,0
3737,623,A-2_5,0,99,0
3738,623,A-3_4,0,99,0
3739,624,A-1_6,0,0,0
3740,624,A-1_18,0,0,0
3741,624,A-1_19,0,0,0
3742,624,A-1_25,1,0,0
3743,624,A-2_5,0,99,0
3744,624,A-3_4,0,99,0
3745,625,A-1_6,0,0,0
3746,625,A-1_18,0,0,0
3747,625,A-1_19,0,0,0
3748,625,A-1_25,0,0,0
3749,625,A-2_5,0,99,0
3750,625,A-3_4,0,99,0
3751,626,A-1_6,0,0,0
3752,626,A-1_18,0,0,0
3753,626,A-1_19,1,0,0
3754,626,A-1_25,1,0,0
3755,626,A-2_5,0,99,0
3756,626,A-3_4,0,99,0
3757,627,A-1_6,0,0,0
3758,627,A-1_18,0,0,0
3759,627,A-1_19,1,0,0
3760,627,A-1_25,1,0,0
3761,627,A-2_5,0,99,0
3762,627,A-3_4,0,99,0
3763,628,A-1_6,0,0,0
3764,628,A-1_18,1,0,0
3765,628,A-1_19,1,0,0
3766,628,A-1_25,1,0,0
3767,628,A-2_5,0,99,0
3768,628,A-3_4,0,99,0
3769,629,A-1_6,0,0,0
3770,629,A-1_18,1,0,0
3771,629,A-1_19,1,0,0
3772,629,A-1_25,1,0,0
3773,629,A-2_5,0,99,0
3774,629,A-3_4,0,99,0
3775,630,A-1_6,1,0,0
3776,630,A-1_18,0,0,0
3777,630,A-1_19,0,0,0
3778,630,A-1_25,1,0,0
3779,630,A-2_5,1,99,0
3780,630,A-3_4,0,99,0
3781,631,A-1_6,0,0,0
3782,631,A-1_18,0,0,0
3783,631,A-1_19,0,0,0
3784,631,A-1_25,0,0,0
3785,631,A-2_5,0,99,0
3786,631,A-3_4,0,99,0
3787,632,A-1_6,0,0,0
3788,632,A-1_18,0,0,0
3789,632,A-1_19,1,0,0
3790,632,A-1_25,1,0,0
3791,632,A-2_5,0,99,0
3792,632,A-3_4,0,99,0
3793,633,A-1_6,0,0,0
3794,633,A-1_18,0,0,0
3795,633,A-1_19,1,0,0
3796,633,A-1_25,1,0,0
3797,633,A-2_5,0,99,0
3798,633,A-3_4,0,99,0
3799,634,A-1_6,0,0,0
3800,634,A-1_18,1,0,0
3801,634,A-1_19,1,0,0
3802,634,A-1_25,1,0,0
3803,634,A-2_5,0,99,0
3804,634,A-3_4,0,99,0
3805,635,A-1_6,93,0,0
3806,635,A-1_18,0,0,0
3807,635,A-1_19,1,0,0
3808,635,A-1_25,1,0,0
3809,635,A-2_5,93,99,0
3810,635,A-3_4,93,99,0
3811,636,A-1_6,0,0,0
3812,636,A-1_18,0,0,0
3813,636,A-1_19,1,0,0
3814,636,A-1_25,1,0,0
3815,636,A-2_5,0,99,0
3816,636,A-3_4,0,99,0
3817,637,A-1_6,0,0,0
3818,637,A-1_18,90,0,0
3819,637,A-1_19,1,0,0
3820,637,A-1_25,1,0,0
3821,637,A-2_5,0,99,0
3822,637,A-3_4,0,99,0
3823,638,A-1_6,0,0,0
3824,638,A-1_18,0,0,0
3825,638,A-1_19,1,2,2
3826,638,A-1_25,1,2,1
3827,638,A-2_5,0,99,0
3828,638,A-3_4,0,99,0
3829,639,A-1_6,90,0,0
3830,639,A-1_18,0,2,2
3831,639,A-1_19,1,0,0
3832,639,A-1_25,1,2,1
3833,639,A-2_5,90,99,0
3834,639,A-3_4,90,99,0
3835,640,A-1_6,0,0,0
3836,640,A-1_18,0,0,0
3837,640,A-1_19,1,2,2
3838,640,A-1_25,1,2,1
3839,640,A-2_5,0,99,0
3840,640,A-3_4,0,99,0
3841,641,A-1_6,0,0,0
3842,641,A-1_18,0,0,0
3843,641,A-1_19,1,2,2
3844,641,A-1_25,1,2,1
3845,641,A-2_5,0,99,0
3846,641,A-3_4,0,99,0
3847,642,A-1_6,1,0,0
3848,642,A-1_18,92,0,0
3849,642,A-1_19,1,0,0
3850,642,A-1_25,91,0,0
3851,642,A-2_5,0,99,0
3852,642,A-3_4,0,99,0
3853,643,A-1_6,1,0,0
3854,643,A-1_18,0,0,0
3855,643,A-1_19,0,0,0
3856,643,A-1_25,0,0,0
3857,643,A-2_5,0,99,0
3858,643,A-3_4,0,99,0
3859,644,A-1_6,93,0,0
3860,644,A-1_18,93,0,0
3861,644,A-1_19,1,0,0
3862,644,A-1_25,1,0,0
3863,644,A-2_5,93,99,0
3864,644,A-3_4,93,99,0
3865,645,A-1_6,92,0,0
3866,645,A-1_18,0,0,0
3867,645,A-1_19,1,0,0
3868,645,A-1_25,1,0,0
3869,645,A-2_5,92,99,0
3870,645,A-3_4,92,99,0
3871,646,A-1_6,90,0,0
3872,646,A-1_18,0,0,0
3873,646,A-1_19,1,0,0
3874,646,A-1_25,1,0,0
3875,646,A-2_5,90,99,0
3876,646,A-3_4,90,99,0
3877,647,A-1_6,93,0,0
3878,647,A-1_18,0,0,0
3879,647,A-1_19,1,0,0
3880,647,A-1_25,1,0,0
3881,647,A-2_5,93,99,0
3882,647,A-3_4,93,99,0
3883,648,A-1_6,92,0,0
3884,648,A-1_18,0,0,0
3885,648,A-1_19,1,0,0
3886,648,A-1_25,1,0,0
3887,648,A-2_5,92,99,0
3888,648,A-3_4,92,99,0
3889,649,A-1_6,93,0,0
3890,649,A-1_18,1,0,0
3891,649,A-1_19,1,0,0
3892,649,A-1_25,1,0,0
3893,649,A-2_5,93,99,0
3894,649,A-3_4,93,99,0
3895,650,A-1_6,0,0,0
3896,650,A-1_18,0,0,0
3897,650,A-1_19,1,0,0
3898,650,A-1_25,1,0,0
3899,650,A-2_5,0,99,0
3900,650,A-3_4,0,99,0
3901,651,A-1_6,0,0,0
3902,651,A-1_18,93,0,0
3903,651,A-1_19,93,0,0
3904,651,A-1_25,93,0,0
3905,651,A-2_5,0,99,0
3906,651,A-3_4,0,99,0
3907,652,A-1_6,0,0,0
3908,652,A-1_18,0,0,0
3909,652,A-1_19,1,0,0
3910,652,A-1_25,1,0,0
3911,652,A-2_5,0,99,0
3912,652,A-3_4,0,99,0
3913,653,A-1_6,0,0,0
3914,653,A-1_18,1,0,0
3915,653,A-1_19,1,0,0
3916,653,A-1_25,1,0,0
3917,653,A-2_5,0,99,0
3918,653,A-3_4,0,99,0
3919,654,A-1_6,0,0,0
3920,654,A-1_18,0,0,0
3921,654,A-1_19,1,0,0
3922,654,A-1_25,1,0,0
3923,654,A-2_5,0,99,0
3924,654,A-3_4,0,99,0
3925,655,A-1_6,0,0,0
3926,655,A-1_18,0,0,0
3927,655,A-1_19,0,0,0
3928,655,A-1_25,0,0,0
3929,655,A-2_5,0,99,0
3930,655,A-3_4,0,99,0
3931,656,A-1_6,92,0,0
3932,656,A-1_18,0,0,0
3933,656,A-1_19,1,0,0
3934,656,A-1_25,1,0,0
3935,656,A-2_5,92,99,0
3936,656,A-3_4,92,99,0
3937,657,A-1_6,93,0,0
3938,657,A-1_18,93,0,0
3939,657,A-1_19,93,0,0
3940,657,A-1_25,93,0,0
3941,657,A-2_5,93,99,0
3942,657,A-3_4,93,99,0
3943,658,A-1_6,0,0,0
3944,658,A-1_18,0,0,0
3945,658,A-1_19,0,0,0
3946,658,A-1_25,0,0,0
3947,658,A-2_5,0,99,0
3948,658,A-3_4,0,99,0
3949,659,A-1_6,93,0,0
3950,659,A-1_18,93,0,0
3951,659,A-1_19,93,0,0
3952,659,A-1_25,93,0,0
3953,659,A-2_5,93,99,0
3954,659,A-3_4,93,99,0
3955,660,A-1_6,93,0,0
3956,660,A-1_18,91,0,0
3957,660,A-1_19,1,0,0
3958,660,A-1_25,1,0,0
3959,660,A-2_5,93,99,0
3960,660,A-3_4,93,99,0
3961,661,A-1_6,0,0,0
3962,661,A-1_18,0,0,0
3963,661,A-1_19,1,0,0
3964,661,A-1_25,1,0,0
3965,661,A-2_5,0,99,0
3966,661,A-3_4,0,99,0
3967,662,A-1_6,93,0,0
3968,662,A-1_18,90,0,0
3969,662,A-1_19,90,0,0
3970,662,A-1_25,90,0,0
3971,662,A-2_5,93,99,0
3972,662,A-3_4,93,99,0
3973,663,A-1_6,93,0,0
3974,663,A-1_18,93,0,0
3975,663,A-1_19,93,0,0
3976,663,A-1_25,93,0,0
3977,663,A-2_5,93,99,0
3978,663,A-3_4,93,99,0
3979,664,A-1_6,93,0,0
3980,664,A-1_18,93,0,0
3981,664,A-1_19,93,0,0
3982,664,A-1_25,93,0,0
3983,664,A-2_5,93,99,0
3984,664,A-3_4,93,99,0
3985,665,A-1_6,93,0,0
3986,665,A-1_18,93,0,0
3987,665,A-1_19,93,0,0
3988,665,A-1_25,93,0,0
3989,665,A-2_5,93,99,0
3990,665,A-3_4,93,99,0
3991,666,A-1_6,92,0,0
3992,666,A-1_18,93,0,0
3993,666,A-1_19,93,0,0
3994,666,A-1_25,93,0,0
3995,666,A-2_5,92,99,0
3996,666,A-3_4,92,99,0
3997,667,A-1_6,92,0,0
3998,667,A-1_18,0,0,0
3999,667,A-1_19,1,0,0
4000,667,A-1_25,1,0,0
4001,667,A-2_5,92,99,0
4002,667,A-3_4,92,99,0
4003,668,A-1_6,1,0,0
4004,668,A-1_18,90,0,0
4005,668,A-1_19,90,0,0
4006,668,A-1_25,1,0,0
4007,668,A-2_5,0,99,0
4008,668,A-3_4,0,99,0
4009,669,A-1_6,0,0,0
4010,669,A-1_18,90,0,0
4011,669,A-1_19,90,0,0
4012,669,A-1_25,90,0,0
4013,669,A-2_5,0,99,0
4014,669,A-3_4,0,99,0
4015,670,A-1_6,0,0,0
4016,670,A-1_18,0,0,0
4017,670,A-1_19,0,0,0
4018,670,A-1_25,0,0,0
4019,670,A-2_5,0,99,0
4020,670,A-3_4,0,99,0
4021,671,A-1_6,1,0,0
4022,671,A-1_18,0,0,0
4023,671,A-1_19,1,0,0
4024,671,A-1_25,0,0,0
4025,671,A-2_5,1,99,0
4026,671,A-3_4,0,99,0
4027,672,A-1_6,1,0,0
4028,672,A-1_18,0,0,0
4029,672,A-1_19,0,0,0
4030,672,A-1_25,0,0,0
4031,672,A-2_5,0,99,0
4032,672,A-3_4,0,99,0
4033,673,A-1_6,0,0,0
4034,673,A-1_18,0,0,0
4035,673,A-1_19,0,0,0
4036,673,A-1_25,0,0,0
4037,673,A-2_5,0,99,0
4038,673,A-3_4,0,99,0
4039,674,A-1_6,0,0,0
4040,674,A-1_18,90,0,0
4041,674,A-1_19,90,0,0
4042,674,A-1_25,1,0,0
4043,674,A-2_5,0,99,0
4044,674,A-3_4,0,99,0
4045,675,A-1_6,93,0,0
4046,675,A-1_18,92,0,0
4047,675,A-1_19,1,0,0
4048,675,A-1_25,91,0,0
4049,675,A-2_5,93,99,0
4050,675,A-3_4,93,99,0
4051,676,A-1_6,92,0,0
4052,676,A-1_18,0,0,0
4053,676,A-1_19,1,0,0
4054,676,A-1_25,1,0,0
4055,676,A-2_5,92,99,0
4056,676,A-3_4,92,99,0
4057,677,A-1_6,90,0,0
4058,677,A-1_18,0,0,0
4059,677,A-1_19,1,0,0
4060,677,A-1_25,1,0,0
4061,677,A-2_5,90,99,0
4062,677,A-3_4,90,99,0
4063,678,A-1_6,93,0,0
4064,678,A-1_18,90,0,0
4065,678,A-1_19,1,0,0
4066,678,A-1_25,1,0,0
4067,678,A-2_5,93,99,0
4068,678,A-3_4,93,99,0
4069,679,A-1_6,93,0,0
4070,679,A-1_18,0,0,0
4071,679,A-1_19,0,0,0
4072,679,A-1_25,1,0,0
4073,679,A-2_5,93,99,0
4074,679,A-3_4,93,99,0
4075,680,A-1_6,1,0,0
4076,680,A-1_18,0,0,0
4077,680,A-1_19,1,0,0
4078,680,A-1_25,1,0,0
4079,680,A-2_5,1,99,0
4080,680,A-3_4,90,99,0
4081,681,A-1_6,90,0,0
4082,681,A-1_18,0,0,0
4083,681,A-1_19,1,0,0
4084,681,A-1_25,1,0,0
4085,681,A-2_5,90,99,0
4086,681,A-3_4,90,99,0
4087,682,A-1_6,1,0,0
4088,682,A-1_18,0,0,0
4089,682,A-1_19,1,0,0
4090,682,A-1_25,1,0,0
4091,682,A-2_5,1,99,0
4092,682,A-3_4,90,99,0
4093,683,A-1_6,0,0,0
4094,683,A-1_18,93,0,0
4095,683,A-1_19,93,0,0
4096,683,A-1_25,93,0,0
4097,683,A-2_5,0,99,0
4098,683,A-3_4,0,99,0
4099,684,A-1_6,0,0,0
4100,684,A-1_18,92,0,0
4101,684,A-1_19,1,0,0
4102,684,A-1_25,1,0,0
4103,684,A-2_5,0,99,0
4104,684,A-3_4,0,99,0
4105,685,A-1_6,93,0,0
4106,685,A-1_18,93,0,0
4107,685,A-1_19,93,0,0
4108,685,A-1_25,93,0,0
4109,685,A-2_5,93,99,0
4110,685,A-3_4,93,99,0
4111,686,A-1_6,0,0,0
4112,686,A-1_18,0,0,0
4113,686,A-1_19,0,0,0
4114,686,A-1_25,0,0,0
4115,686,A-2_5,0,99,0
