,Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
3119,1505,15,2015-04-30,19,9.0,1,0.8,4,3,120,18,359.56,966.64,0.00782,0.11165,10.0,9.9375,26,0,9.5,9.65,21,0,2.05426356589,0.9505,0.7354,1.0729,0.1143847487
3120,1508,15,2015-01-01,1,0.0,3,1.0,1,3,1,1,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3121,1508,15,2015-01-02,1,0.0,3,1.0,1,4,2,1,33.49,966.64,0.01446,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3122,1508,15,2015-01-03,1,0.0,3,1.0,1,5,3,1,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3123,1508,15,2015-01-04,2,0.0,1,0.5,1,6,4,1,33.49,966.64,0.006,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3124,1508,15,2015-01-05,4,1.0,1,0.3,1,0,5,2,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3125,1508,15,2015-01-06,1,0.0,1,0.3,1,1,6,2,33.49,966.64,0.01721,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3126,1508,15,2015-01-07,0,0.0,1,0.0,1,2,7,2,33.49,966.64,0.00304,0.0138,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3127,1508,15,2015-01-08,4,0.0,1,0.0,1,3,8,2,33.49,966.64,0.0025,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3128,1508,15,2015-01-09,0,0.0,1,0.0,1,4,9,2,33.49,966.64,0.02172,0.02901,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3129,1508,15,2015-01-10,0,0.0,2,0.0,1,5,10,2,33.49,966.64,0.01287,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3130,1508,15,2015-01-11,1,0.0,2,0.0,1,6,11,2,33.49,966.64,0.0146,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3131,1508,15,2015-01-12,0,0.0,1,0.0,1,0,12,3,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3132,1508,15,2015-01-13,1,0.0,1,0.0,1,1,13,3,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3133,1508,15,2015-01-14,0,0.0,1,0.0,1,2,14,3,33.49,966.64,0.00575,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3134,1508,15,2015-01-15,0,0.0,1,0.0,1,3,15,3,33.49,966.64,0.02114,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3135,1508,15,2015-01-16,2,2.0,1,0.0,1,4,16,3,33.49,966.64,0.00528,0.0138,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3136,1508,15,2015-01-17,0,0.0,2,0.0,1,5,17,3,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3137,1508,15,2015-01-18,1,0.0,2,0.0,1,6,18,3,33.49,966.64,0.02758,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3138,1508,15,2015-01-19,2,0.0,1,0.0,1,0,19,4,33.49,966.64,0.01107,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3139,1508,15,2015-01-20,1,0.0,1,0.0,1,1,20,4,33.49,966.64,0.0146,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3140,1508,15,2015-01-21,1,0.0,1,0.0,1,2,21,4,33.49,966.64,0.03758,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3141,1508,15,2015-01-22,2,1.0,1,0.0,1,3,22,4,33.49,966.64,0.03758,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3142,1508,15,2015-01-23,1,0.0,1,0.0,1,4,23,4,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3143,1508,15,2015-01-24,1,0.0,2,0.0,1,5,24,4,33.49,966.64,0.02235,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3144,1508,15,2015-01-25,2,0.0,2,0.0,1,6,25,4,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3145,1508,15,2015-01-26,0,0.0,1,0.0,1,0,26,5,33.49,966.64,0.03758,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3146,1508,15,2015-01-27,0,0.0,1,0.0,1,1,27,5,33.49,966.64,0.00037,0.00042,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3147,1508,15,2015-01-28,1,0.0,1,0.0,1,2,28,5,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3148,1508,15,2015-01-29,0,0.0,1,0.0,1,3,29,5,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3149,1508,15,2015-01-30,1,0.0,1,0.0,1,4,30,5,33.49,966.64,0.00617,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3150,1508,15,2015-01-31,1,1.0,2,0.0,1,5,31,5,33.49,966.64,0.02235,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3151,1508,15,2015-02-01,0,0.0,2,0.0,2,6,32,5,33.49,966.64,0.00768,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3152,1508,15,2015-02-02,2,0.0,1,0.0,2,0,33,6,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3153,1508,15,2015-02-03,2,0.0,1,0.0,2,1,34,6,33.49,966.64,0.03772,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3154,1508,15,2015-02-04,0,0.0,1,0.0,2,2,35,6,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3155,1508,15,2015-02-05,1,0.0,1,0.0,2,3,36,6,33.49,966.64,0.00965,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3156,1508,15,2015-02-06,1,1.0,1,0.0,2,4,37,6,33.49,966.64,0.00965,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3157,1508,15,2015-02-07,1,0.0,2,0.0,2,5,38,6,33.49,966.64,0.02114,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3158,1508,15,2015-02-08,0,0.0,2,0.0,2,6,39,6,33.49,966.64,0.01042,0.02076,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3159,1508,15,2015-02-09,2,1.0,1,0.0,2,0,40,7,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3160,1508,15,2015-02-10,1,0.0,1,0.0,2,1,41,7,33.49,966.64,0.02534,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3161,1508,15,2015-02-11,0,0.0,1,0.0,2,2,42,7,33.49,966.64,0.00617,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3162,1508,15,2015-02-12,0,0.0,1,0.0,2,3,43,7,33.49,966.64,0.02534,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3163,1508,15,2015-02-13,1,1.0,1,0.0,2,4,44,7,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3164,1508,15,2015-02-14,0,0.0,2,0.0,2,5,45,7,33.49,966.64,0.00299,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3165,1508,15,2015-02-15,0,0.0,2,0.6,2,6,46,7,33.49,966.64,0.01488,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3166,1508,15,2015-02-16,0,0.0,1,0.6,2,0,47,8,33.49,966.64,0.02758,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3167,1508,15,2015-02-17,3,0.0,1,0.8,2,1,48,8,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3168,1508,15,2015-02-18,2,1.0,3,1.0,2,2,49,8,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3169,1508,15,2015-02-19,0,0.0,3,1.0,2,3,50,8,33.49,966.64,0.00663,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3170,1508,15,2015-02-20,0,0.0,3,1.0,2,4,51,8,33.49,966.64,0.00659,0.02076,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3171,1508,15,2015-02-21,0,0.0,3,1.0,2,5,52,8,33.49,966.64,0.01107,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3172,1508,15,2015-02-22,0,0.0,3,1.0,2,6,53,8,33.49,966.64,0.00892,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3173,1508,15,2015-02-23,0,0.0,3,1.0,2,0,54,9,33.49,966.64,0.02114,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3174,1508,15,2015-02-24,3,0.0,3,1.0,2,1,55,9,33.49,966.64,0.0146,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3175,1508,15,2015-02-25,0,0.0,1,0.5,2,2,56,9,33.49,966.64,0.03758,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3176,1508,15,2015-02-26,1,1.0,1,0.3,2,3,57,9,33.49,966.64,0.00427,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3177,1508,15,2015-02-27,2,1.0,1,0.3,2,4,58,9,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3178,1508,15,2015-02-28,2,2.0,1,0.0,2,5,59,9,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3179,1508,15,2015-03-01,0,0.0,2,0.0,3,6,60,9,33.49,966.64,0.02114,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3180,1508,15,2015-03-02,1,1.0,1,0.0,3,0,61,10,33.49,966.64,0.02406,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3181,1508,15,2015-03-03,0,0.0,1,0.0,3,1,62,10,33.49,966.64,0.00145,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3182,1508,15,2015-03-04,1,0.0,1,0.0,3,2,63,10,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3183,1508,15,2015-03-05,4,0.0,1,0.0,3,3,64,10,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3184,1508,15,2015-03-06,1,0.0,1,0.0,3,4,65,10,33.49,966.64,0.02114,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3185,1508,15,2015-03-07,0,0.0,2,0.0,3,5,66,10,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3186,1508,15,2015-03-08,0,0.0,2,0.0,3,6,67,10,33.49,966.64,0.00848,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3187,1508,15,2015-03-09,3,0.0,1,0.0,3,0,68,11,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3188,1508,15,2015-03-10,1,0.0,1,0.0,3,1,69,11,33.49,966.64,0.00119,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3189,1508,15,2015-03-11,0,0.0,1,0.0,3,2,70,11,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3190,1508,15,2015-03-12,1,0.0,1,0.0,3,3,71,11,33.49,966.64,0.00418,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3191,1508,15,2015-03-13,0,0.0,1,0.0,3,4,72,11,33.49,966.64,0.00215,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3192,1508,15,2015-03-14,1,0.0,2,0.0,3,5,73,11,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3193,1508,15,2015-03-15,1,0.0,2,0.0,3,6,74,11,33.49,966.64,0.00575,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3194,1508,15,2015-03-16,1,0.0,1,0.0,3,0,75,12,33.49,966.64,0.00663,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3195,1508,15,2015-03-17,0,0.0,1,0.0,3,1,76,12,33.49,966.64,0.03758,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3196,1508,15,2015-03-18,0,0.0,1,0.0,3,2,77,12,33.49,966.64,0.00617,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3197,1508,15,2015-03-19,1,0.0,1,0.0,3,3,78,12,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3198,1508,15,2015-03-20,3,0.0,1,0.0,3,4,79,12,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3199,1508,15,2015-03-21,0,0.0,2,0.0,3,5,80,12,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3200,1508,15,2015-03-22,0,0.0,2,0.0,3,6,81,12,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3201,1508,15,2015-03-23,0,0.0,1,0.0,3,0,82,13,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3202,1508,15,2015-03-24,0,0.0,1,0.0,3,1,83,13,33.49,966.64,0.00117,0.00624,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3203,1508,15,2015-03-25,2,0.0,1,0.0,3,2,84,13,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3204,1508,15,2015-03-26,0,0.0,1,0.0,3,3,85,13,33.49,966.64,0.01721,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3205,1508,15,2015-03-27,0,0.0,1,0.0,3,4,86,13,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3206,1508,15,2015-03-28,2,0.0,2,0.0,3,5,87,13,33.49,966.64,0.00418,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3207,1508,15,2015-03-29,1,0.0,2,0.0,3,6,88,13,33.49,966.64,0.02455,0.11165,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3208,1508,15,2015-03-30,0,0.0,1,0.0,3,0,89,14,33.49,966.64,0.03772,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3209,1508,15,2015-03-31,0,0.0,1,0.0,3,1,90,14,33.49,966.64,0.01434,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3210,1508,15,2015-04-01,3,0.0,1,0.6,4,2,91,14,33.49,966.64,0.00301,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3211,1508,15,2015-04-02,0,0.0,1,0.6,4,3,92,14,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3212,1508,15,2015-04-03,2,0.0,1,0.8,4,4,93,14,33.49,966.64,0.00892,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3213,1508,15,2015-04-04,1,0.0,3,1.0,4,5,94,14,33.49,966.64,0.02235,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3214,1508,15,2015-04-05,1,0.0,3,1.0,4,6,95,14,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3215,1508,15,2015-04-06,0,0.0,3,1.0,4,0,96,15,33.49,966.64,0.00234,0.02076,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3216,1508,15,2015-04-07,1,0.0,1,0.5,4,1,97,15,33.49,966.64,0.0053,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3217,1508,15,2015-04-08,1,0.0,1,0.3,4,2,98,15,33.49,966.64,0.0053,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3218,1508,15,2015-04-09,0,0.0,1,0.3,4,3,99,15,33.49,966.64,0.02235,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3219,1508,15,2015-04-10,1,1.0,1,0.0,4,4,100,15,33.49,966.64,0.02396,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3220,1508,15,2015-04-11,1,0.0,2,0.0,4,5,101,15,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3221,1508,15,2015-04-12,0,0.0,2,0.0,4,6,102,15,33.49,966.64,0.00427,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3222,1508,15,2015-04-13,1,1.0,1,0.0,4,0,103,16,33.49,966.64,0.01488,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3223,1508,15,2015-04-14,2,1.0,1,0.0,4,1,104,16,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3224,1508,15,2015-04-15,4,4.0,1,0.0,4,2,105,16,33.49,966.64,0.0341,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3225,1508,15,2015-04-16,0,0.0,1,0.0,4,3,106,16,33.49,966.64,0.00575,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3226,1508,15,2015-04-17,1,0.0,1,0.0,4,4,107,16,33.49,966.64,0.01488,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3227,1508,15,2015-04-18,0,0.0,2,0.0,4,5,108,16,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3228,1508,15,2015-04-19,0,0.0,2,0.0,4,6,109,16,33.49,966.64,0.00768,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3229,1508,15,2015-04-20,3,0.0,1,0.0,4,0,110,17,33.49,966.64,0.0025,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3230,1508,15,2015-04-21,1,1.0,1,0.0,4,1,111,17,33.49,966.64,0.01801,0.20668,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3231,1508,15,2015-04-22,2,0.0,1,0.0,4,2,112,17,33.49,966.64,0.02396,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3232,1508,15,2015-04-23,1,0.0,1,0.0,4,3,113,17,33.49,966.64,0.01721,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3233,1508,15,2015-04-24,1,0.0,1,0.0,4,4,114,17,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.260869565217
3234,1508,15,2015-04-25,0,0.0,2,0.0,4,5,115,17,33.49,966.64,0.00124,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.130434782609
3235,1508,15,2015-04-26,1,0.0,2,0.0,4,6,116,17,33.49,966.64,0.07556,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0
3236,1508,15,2015-04-27,0,0.0,1,0.0,4,0,117,18,33.49,966.64,0.00318,0.04445,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.173913043478
3237,1508,15,2015-04-28,1,0.0,1,0.6,4,1,118,18,33.49,966.64,0.23107,0.33148,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3238,1508,15,2015-04-29,1,0.0,1,0.6,4,2,119,18,33.49,966.64,0.01102,0.1372,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.217391304348
3239,1508,15,2015-04-30,0,0.0,1,0.8,4,3,120,18,33.49,966.64,0.00126,0.07166,1.0,1.075,4,0,0.0,0.6,3,0,3.44,0.2472,0.087,0.2985,0.0869565217391
3240,1509,15,2015-01-01,0,0.0,3,1.0,1,3,1,1,3.04,966.64,0.01042,0.02076,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3241,1509,15,2015-01-02,0,0.0,3,1.0,1,4,2,1,3.04,966.64,0.02396,0.1372,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3242,1509,15,2015-01-03,0,0.0,3,1.0,1,5,3,1,3.04,966.64,0.01801,0.20668,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.5
3243,1509,15,2015-01-04,0,0.0,1,0.5,1,6,4,1,3.04,966.64,0.0341,0.20668,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3244,1509,15,2015-01-05,0,0.0,1,0.3,1,0,5,2,3.04,966.64,0.02172,0.02901,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3245,1509,15,2015-01-06,0,0.0,1,0.3,1,1,6,2,3.04,966.64,0.00173,0.20668,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3246,1509,15,2015-01-07,0,0.0,1,0.0,1,2,7,2,3.04,966.64,0.02114,0.33148,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3247,1509,15,2015-01-08,0,0.0,1,0.0,1,3,8,2,3.04,966.64,0.02235,0.07166,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3248,1509,15,2015-01-09,0,0.0,1,0.0,1,4,9,2,3.04,966.64,0.01287,0.1372,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3249,1509,15,2015-01-10,0,0.0,2,0.0,1,5,10,2,3.04,966.64,0.01488,0.20668,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.5
3250,1509,15,2015-01-11,0,0.0,2,0.0,1,6,11,2,3.04,966.64,0.02114,0.33148,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3251,1509,15,2015-01-12,0,0.0,1,0.0,1,0,12,3,3.04,966.64,0.00126,0.0138,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3252,1509,15,2015-01-13,0,0.0,1,0.0,1,1,13,3,3.04,966.64,0.23107,0.33148,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
3253,1509,15,2015-01-14,0,0.0,1,0.0,1,2,14,3,3.04,966.64,0.23107,0.33148,0.0,0.0875,2,0,0.0,0.075,1,0,1.75,0.1,0.3333,0.0,0.0
