Class,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,parClass,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
1515,2015-04-01,0,0.0,1,0.6,4,2,91,14,15,26.79,966.64,0.02114,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.277777777778
1515,2015-04-02,0,0.0,1,0.6,4,3,92,14,15,26.79,966.64,0.02455,0.11165,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-03,0,0.0,1,0.8,4,4,93,14,15,26.79,966.64,0.00754,0.07166,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.111111111111
1515,2015-04-04,0,0.0,3,1.0,4,5,94,14,15,26.79,966.64,0.00215,0.11165,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0
1515,2015-04-05,0,0.0,3,1.0,4,6,95,14,15,26.79,966.64,0.00152,0.0138,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-06,0,0.0,3,1.0,4,0,96,15,15,26.79,966.64,0.00848,0.11165,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0555555555556
1515,2015-04-07,0,0.0,1,0.5,4,1,97,15,15,26.79,966.64,0.02534,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.194444444444
1515,2015-04-08,0,0.0,1,0.3,4,2,98,15,15,26.79,966.64,0.02235,0.07166,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.277777777778
1515,2015-04-09,0,0.0,1,0.3,4,3,99,15,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-10,0,0.0,1,0.0,4,4,100,15,15,26.79,966.64,0.03758,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.111111111111
1515,2015-04-11,0,0.0,2,0.0,4,5,101,15,15,26.79,966.64,0.00058,0.00624,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0
1515,2015-04-12,0,0.0,2,0.0,4,6,102,15,15,26.79,966.64,0.01801,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-13,0,0.0,1,0.0,4,0,103,16,15,26.79,966.64,0.07556,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0555555555556
1515,2015-04-14,0,0.0,1,0.0,4,1,104,16,15,26.79,966.64,0.01721,0.1372,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.194444444444
1515,2015-04-15,0,5.0,1,0.0,4,2,105,16,15,26.79,966.64,0.03758,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.277777777778
1515,2015-04-16,0,0.0,1,0.0,4,3,106,16,15,26.79,966.64,0.01434,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-17,0,0.0,1,0.0,4,4,107,16,15,26.79,966.64,0.00269,0.04445,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.111111111111
1515,2015-04-18,0,0.0,2,0.0,4,5,108,16,15,26.79,966.64,0.01107,0.1372,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0
1515,2015-04-19,0,0.0,2,0.0,4,6,109,16,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-20,0,0.0,1,0.0,4,0,110,17,15,26.79,966.64,0.02114,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0555555555556
1515,2015-04-21,0,0.0,1,0.0,4,1,111,17,15,26.79,966.64,0.03772,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.194444444444
1515,2015-04-22,0,0.0,1,0.0,4,2,112,17,15,26.79,966.64,0.00659,0.02076,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.277777777778
1515,2015-04-23,0,0.0,1,0.0,4,3,113,17,15,26.79,966.64,0.00965,0.1372,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-24,0,0.0,1,0.0,4,4,114,17,15,26.79,966.64,0.02534,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.111111111111
1515,2015-04-25,0,0.0,2,0.0,4,5,115,17,15,26.79,966.64,0.01801,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0
1515,2015-04-26,0,0.0,2,0.0,4,6,116,17,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1515,2015-04-27,0,0.0,1,0.0,4,0,117,18,15,26.79,966.64,0.23107,0.33148,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.0555555555556
1515,2015-04-28,0,0.0,1,0.6,4,1,118,18,15,26.79,966.64,0.03758,0.20668,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.194444444444
1515,2015-04-29,0,0.0,1,0.6,4,2,119,18,15,26.79,966.64,0.0146,0.1372,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.277777777778
1515,2015-04-30,0,0.0,1,0.8,4,3,120,18,15,26.79,966.64,0.00318,0.04445,0.0,0.7375,5,0,0.0,0.725,3,0,1.96666666667,0.6481,0.4286,0.7647,0.166666666667
1516,2015-04-01,0,0.0,1,0.6,4,2,91,14,15,5.18,966.64,0.00575,0.04445,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-02,0,0.0,1,0.6,4,3,92,14,15,5.18,966.64,0.01488,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-03,0,0.0,1,0.8,4,4,93,14,15,5.18,966.64,0.01721,0.1372,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-04,0,0.0,3,1.0,4,5,94,14,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-05,0,0.0,3,1.0,4,6,95,14,15,5.18,966.64,0.00768,0.04445,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-06,0,0.0,3,1.0,4,0,96,15,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-07,0,0.0,1,0.5,4,1,97,15,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-08,0,0.0,1,0.3,4,2,98,15,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-09,0,0.0,1,0.3,4,3,99,15,15,5.18,966.64,0.01434,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-10,0,0.0,1,0.0,4,4,100,15,15,5.18,966.64,0.03758,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-11,0,0.0,2,0.0,4,5,101,15,15,5.18,966.64,0.00371,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-12,0,0.0,2,0.0,4,6,102,15,15,5.18,966.64,0.02172,0.02901,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-13,0,0.0,1,0.0,4,0,103,16,15,5.18,966.64,0.00371,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-14,0,0.0,1,0.0,4,1,104,16,15,5.18,966.64,0.01721,0.1372,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-15,0,0.0,1,0.0,4,2,105,16,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-16,0,0.0,1,0.0,4,3,106,16,15,5.18,966.64,0.02114,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-17,0,0.0,1,0.0,4,4,107,16,15,5.18,966.64,0.02114,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-18,0,0.0,2,0.0,4,5,108,16,15,5.18,966.64,0.01721,0.1372,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-19,0,0.0,2,0.0,4,6,109,16,15,5.18,966.64,0.07556,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-20,0,0.0,1,0.0,4,0,110,17,15,5.18,966.64,0.00848,0.11165,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-21,0,0.0,1,0.0,4,1,111,17,15,5.18,966.64,0.07556,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-22,0,0.0,1,0.0,4,2,112,17,15,5.18,966.64,0.03772,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-23,0,0.0,1,0.0,4,3,113,17,15,5.18,966.64,0.07556,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-24,0,0.0,1,0.0,4,4,114,17,15,5.18,966.64,0.01434,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-25,0,0.0,2,0.0,4,5,115,17,15,5.18,966.64,0.02114,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-26,0,0.0,2,0.0,4,6,116,17,15,5.18,966.64,0.23107,0.33148,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-27,0,0.0,1,0.0,4,0,117,18,15,5.18,966.64,0.01721,0.1372,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-28,0,0.0,1,0.6,4,1,118,18,15,5.18,966.64,0.01434,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-29,0,0.0,1,0.6,4,2,119,18,15,5.18,966.64,0.03758,0.20668,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1516,2015-04-30,0,0.0,1,0.8,4,3,120,18,15,5.18,966.64,0.02758,0.11165,0.0,0.175,5,0,0.0,0.075,2,0,3.5,0.0,0.0,0.0,0.0
1517,2015-04-01,0,1.0,1,0.6,4,2,91,14,15,110.52,966.64,0.03758,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.192708333333
1517,2015-04-02,0,0.0,1,0.6,4,3,92,14,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-03,0,1.0,1,0.8,4,4,93,14,15,110.52,966.64,0.03758,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.109375
1517,2015-04-04,0,0.0,3,1.0,4,5,94,14,15,110.52,966.64,0.02235,0.07166,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.140625
1517,2015-04-05,0,1.0,3,1.0,4,6,95,14,15,110.52,966.64,0.01434,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.15625
1517,2015-04-06,0,2.0,3,1.0,4,0,96,15,15,110.52,966.64,0.00418,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.1875
1517,2015-04-07,0,2.0,1,0.5,4,1,97,15,15,110.52,966.64,0.02534,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-08,0,3.0,1,0.3,4,2,98,15,15,110.52,966.64,0.03772,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.192708333333
1517,2015-04-09,0,0.0,1,0.3,4,3,99,15,15,110.52,966.64,0.07556,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-10,0,1.0,1,0.0,4,4,100,15,15,110.52,966.64,0.00215,0.11165,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.109375
1517,2015-04-11,0,0.0,2,0.0,4,5,101,15,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.140625
1517,2015-04-12,0,1.0,2,0.0,4,6,102,15,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.15625
1517,2015-04-13,0,1.0,1,0.0,4,0,103,16,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.1875
1517,2015-04-14,0,1.0,1,0.0,4,1,104,16,15,110.52,966.64,0.00304,0.0138,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-15,0,1.0,1,0.0,4,2,105,16,15,110.52,966.64,0.00575,0.04445,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.192708333333
1517,2015-04-16,0,0.0,1,0.0,4,3,106,16,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-17,0,2.0,1,0.0,4,4,107,16,15,110.52,966.64,0.0146,0.1372,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.109375
1517,2015-04-18,0,2.0,2,0.0,4,5,108,16,15,110.52,966.64,0.00521,0.02901,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.140625
1517,2015-04-19,0,1.0,2,0.0,4,6,109,16,15,110.52,966.64,0.006,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.15625
1517,2015-04-20,0,4.0,1,0.0,4,0,110,17,15,110.52,966.64,0.006,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.1875
1517,2015-04-21,0,2.0,1,0.0,4,1,111,17,15,110.52,966.64,0.02172,0.02901,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-22,0,0.0,1,0.0,4,2,112,17,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.192708333333
1517,2015-04-23,0,0.0,1,0.0,4,3,113,17,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-24,0,0.0,1,0.0,4,4,114,17,15,110.52,966.64,0.00166,0.04445,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.109375
1517,2015-04-25,0,1.0,2,0.0,4,5,115,17,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.140625
1517,2015-04-26,0,0.0,2,0.0,4,6,116,17,15,110.52,966.64,0.07556,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.15625
1517,2015-04-27,0,0.0,1,0.0,4,0,117,18,15,110.52,966.64,0.00768,0.04445,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.1875
1517,2015-04-28,0,0.0,1,0.6,4,1,118,18,15,110.52,966.64,0.02534,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1517,2015-04-29,0,0.0,1,0.6,4,2,119,18,15,110.52,966.64,0.01801,0.20668,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.192708333333
1517,2015-04-30,0,2.0,1,0.8,4,3,120,18,15,110.52,966.64,0.23107,0.33148,3.0,3.175,11,0,2.0,2.725,7,0,2.30909090909,1.104,1.3404,1.0079,0.104166666667
1518,2015-04-01,0,3.0,1,0.6,4,2,91,14,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.24670433145
1518,2015-04-02,0,2.0,1,0.6,4,3,92,14,15,319.98,966.64,0.00206,0.11165,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.103578154426
1518,2015-04-03,0,1.0,1,0.8,4,4,93,14,15,319.98,966.64,0.02396,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.112994350282
1518,2015-04-04,0,8.0,3,1.0,4,5,94,14,15,319.98,966.64,0.03758,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.141242937853
1518,2015-04-05,0,1.0,3,1.0,4,6,95,14,15,319.98,966.64,0.01434,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.122410546139
1518,2015-04-06,0,4.0,3,1.0,4,0,96,15,15,319.98,966.64,0.02758,0.11165,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.161958568738
1518,2015-04-07,0,3.0,1,0.5,4,1,97,15,15,319.98,966.64,0.00327,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.10922787194
1518,2015-04-08,0,3.0,1,0.3,4,2,98,15,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.24670433145
1518,2015-04-09,0,0.0,1,0.3,4,3,99,15,15,319.98,966.64,0.0146,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.103578154426
1518,2015-04-10,0,2.0,1,0.0,4,4,100,15,15,319.98,966.64,0.01102,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.112994350282
1518,2015-04-11,0,6.0,2,0.0,4,5,101,15,15,319.98,966.64,0.00371,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.141242937853
1518,2015-04-12,0,5.0,2,0.0,4,6,102,15,15,319.98,966.64,0.01801,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.122410546139
1518,2015-04-13,0,4.0,1,0.0,4,0,103,16,15,319.98,966.64,0.01107,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.161958568738
1518,2015-04-14,0,3.0,1,0.0,4,1,104,16,15,319.98,966.64,0.01801,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.10922787194
1518,2015-04-15,0,3.0,1,0.0,4,2,105,16,15,319.98,966.64,0.00166,0.04445,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.24670433145
1518,2015-04-16,0,0.0,1,0.0,4,3,106,16,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.103578154426
1518,2015-04-17,0,6.0,1,0.0,4,4,107,16,15,319.98,966.64,0.01107,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.112994350282
1518,2015-04-18,0,4.0,2,0.0,4,5,108,16,15,319.98,966.64,0.00768,0.04445,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.141242937853
1518,2015-04-19,0,2.0,2,0.0,4,6,109,16,15,319.98,966.64,0.00026,0.07166,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.122410546139
1518,2015-04-20,0,8.0,1,0.0,4,0,110,17,15,319.98,966.64,0.01007,0.07166,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.161958568738
1518,2015-04-21,0,4.0,1,0.0,4,1,111,17,15,319.98,966.64,0.01488,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.10922787194
1518,2015-04-22,0,14.0,1,0.0,4,2,112,17,15,319.98,966.64,0.00213,0.07166,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.24670433145
1518,2015-04-23,0,3.0,1,0.0,4,3,113,17,15,319.98,966.64,0.02172,0.02901,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.103578154426
1518,2015-04-24,0,5.0,1,0.0,4,4,114,17,15,319.98,966.64,0.00892,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.112994350282
1518,2015-04-25,0,4.0,2,0.0,4,5,115,17,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.141242937853
1518,2015-04-26,0,5.0,2,0.0,4,6,116,17,15,319.98,966.64,0.01102,0.1372,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.122410546139
1518,2015-04-27,0,3.0,1,0.0,4,0,117,18,15,319.98,966.64,0.23107,0.33148,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.161958568738
1518,2015-04-28,0,2.0,1,0.6,4,1,118,18,15,319.98,966.64,0.00427,0.04445,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.10922787194
1518,2015-04-29,0,11.0,1,0.6,4,2,119,18,15,319.98,966.64,0.03772,0.20668,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.24670433145
1518,2015-04-30,0,6.0,1,0.8,4,3,120,18,15,319.98,966.64,0.00768,0.04445,8.0,8.9125,23,0,8.0,8.45,18,0,2.10324483776,1.0153,0.9825,1.0284,0.103578154426
1519,2015-04-01,0,0.0,1,0.6,4,2,91,14,15,61.19,966.64,0.23107,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.355555555556
1519,2015-04-02,0,0.0,1,0.6,4,3,92,14,15,61.19,966.64,0.00196,0.00624,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0444444444444
1519,2015-04-03,0,0.0,1,0.8,4,4,93,14,15,61.19,966.64,0.23107,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0555555555556
1519,2015-04-04,0,0.0,3,1.0,4,5,94,14,15,61.19,966.64,0.00965,0.1372,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0111111111111
1519,2015-04-05,0,0.0,3,1.0,4,6,95,14,15,61.19,966.64,0.0146,0.1372,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.1
1519,2015-04-06,0,0.0,3,1.0,4,0,96,15,15,61.19,966.64,0.01801,0.20668,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.188888888889
1519,2015-04-07,0,0.0,1,0.5,4,1,97,15,15,61.19,966.64,0.07556,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.233333333333
1519,2015-04-08,0,0.0,1,0.3,4,2,98,15,15,61.19,966.64,0.01801,0.20668,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.355555555556
1519,2015-04-09,0,0.0,1,0.3,4,3,99,15,15,61.19,966.64,0.01801,0.20668,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0444444444444
1519,2015-04-10,0,0.0,1,0.0,4,4,100,15,15,61.19,966.64,0.23107,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0555555555556
1519,2015-04-11,0,0.0,2,0.0,4,5,101,15,15,61.19,966.64,0.23107,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0111111111111
1519,2015-04-12,0,0.0,2,0.0,4,6,102,15,15,61.19,966.64,0.07556,0.33148,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.1
1519,2015-04-13,0,0.0,1,0.0,4,0,103,16,15,61.19,966.64,0.01446,0.07166,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.188888888889
1519,2015-04-14,0,0.0,1,0.0,4,1,104,16,15,61.19,966.64,0.00152,0.0138,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.233333333333
1519,2015-04-15,0,0.0,1,0.0,4,2,105,16,15,61.19,966.64,0.006,0.20668,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.355555555556
1519,2015-04-16,0,0.0,1,0.0,4,3,106,16,15,61.19,966.64,0.03772,0.20668,1.0,1.6125,20,0,1.0,1.8,27,0,1.76712328767,0.7876,1.0278,0.6667,0.0444444444444
